date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-03-05 00:00:00,19.7,17.1,23.5,,,,41.7,,1015.2,
2022-03-06 00:00:00,20.8,18.8,24.4,,,,19.4,,1011.9,
2022-03-07 00:00:00,19.7,18.1,22.6,,,,10.3,,1015,
2022-03-08 00:00:00,18.7,16.8,21.9,,,,37.1,,1014.4,
2022-03-09 00:00:00,19.6,17.5,23.2,,,,19.8,,1011.2,
2022-03-10 00:00:00,19.7,17.6,23.5,,,,22.2,,1015.1,
2022-03-11 00:00:00,21.5,17.6,26.5,,,,22.5,,1011,
2022-03-12 00:00:00,21,17.9,23.6,,,,21.1,,1007.4,
2022-03-13 00:00:00,16,14.6,17.2,,,,17.1,,1012.1,
2022-03-14 00:00:00,15.6,13.9,18.4,,,,8.5,,1020.3,
2022-03-15 00:00:00,16.5,13.9,20.1,,,,19,,1019.7,
2022-03-16 00:00:00,18.1,15.8,22,,,,26.9,,1018.3,
2022-03-17 00:00:00,20.6,16.1,26.1,,,,30,,1015.9,
2022-03-18 00:00:00,20.5,18.9,23.4,,,,18.6,,1016.5,
2022-03-19 00:00:00,19.1,17.3,21.7,,,,43.2,,1017.6,
2022-03-20 00:00:00,18.8,17.1,21.3,,,,47.3,,1017.5,
2022-03-21 00:00:00,18.8,16.6,22.7,,,,35.4,,1016.3,
2022-03-22 00:00:00,18.2,16.5,20.7,,,,40.9,,1015.2,
2022-03-23 00:00:00,18.7,17.2,20.7,,,,32.5,,1013.5,
2022-03-24 00:00:00,18.2,16,20.9,,,,11.5,,1015.4,
2022-03-25 00:00:00,15.8,14.2,18.6,,,,36.4,,1016.1,
2022-03-26 00:00:00,16.6,14.4,19.7,,,,48.1,,1014.7,
2022-03-27 00:00:00,19.2,15.5,24.5,,,,25.1,,1012.8,
2022-03-28 00:00:00,17.5,15.8,19.3,,,,33.9,,1010.3,
2022-03-29 00:00:00,15.7,14.7,17.2,,,,40.1,,1009.4,
2022-03-30 00:00:00,15.9,14.5,18,,,,32.6,,1013.7,
2022-03-31 00:00:00,17.2,15,20.6,,,,8.1,,1018.1,
2022-04-01 00:00:00,16.9,15.5,20.3,,,,19.3,,1019.1,
2022-04-02 00:00:00,16.2,14.8,19,,,,40.8,,1017.4,
2022-04-03 00:00:00,16.3,14.1,18.8,,,,36.2,,1010.6,
2022-04-04 00:00:00,15.7,14.4,17.4,,,,21.5,,1009.7,
2022-04-05 00:00:00,14.6,13.6,15.6,,,,30.5,,1013.4,
2022-04-06 00:00:00,14.2,13,15.3,,,,22.3,,1019.4,
2022-04-07 00:00:00,14.7,12.7,17.4,,,,10.5,,1025.8,
2022-04-08 00:00:00,14.4,12.4,17,,,,55.8,,1025.4,
2022-04-09 00:00:00,15.2,12.5,18.8,,,,71.5,,1020.4,
2022-04-10 00:00:00,17.6,13.5,22.3,,,,48,,1017.3,
2022-04-11 00:00:00,21.1,17.7,26.6,,,,15.1,,1016.9,
2022-04-12 00:00:00,21.1,17.8,24.1,,,,10.4,,1015.6,
2022-04-13 00:00:00,17.3,15.2,20.1,,,,9.6,,1013.3,
2022-04-14 00:00:00,15.9,14.1,17.9,,,,10,,1014.3,
2022-04-15 00:00:00,14.5,12.9,17.2,,,,23.8,,1023.5,
2022-04-16 00:00:00,13.7,11.8,16.3,,,,59.3,,1025.5,
2022-04-17 00:00:00,14.8,12.4,18.4,,,,46.2,,1021.4,
2022-04-18 00:00:00,15.7,13.6,19.1,,,,42.8,,1021.3,
2022-04-19 00:00:00,18.4,13.8,22.6,,,,28.6,,1019.2,
2022-04-20 00:00:00,22.7,18.6,26.9,,,,19.4,,1014.4,
2022-04-21 00:00:00,17.3,15.6,19.7,,,,9.5,,1015.4,
2022-04-22 00:00:00,15.6,13.3,18.6,,,,10,,1019.3,
2022-04-23 00:00:00,14.3,12.4,17.9,,,,18.7,,1018.7,
2022-04-24 00:00:00,13.3,11.9,15,,,,7.7,,1020.7,
2022-04-25 00:00:00,14.9,12.5,18.8,,,,8.3,,1024.8,
2022-04-26 00:00:00,15.5,13.4,19,,,,18.4,,1024,
2022-04-27 00:00:00,15.8,13,19.3,,,,26.6,,1020.6,
2022-04-28 00:00:00,15.6,13.9,18.9,,,,19.8,,1014,
2022-04-29 00:00:00,14.8,13.9,16.8,,,,19.2,,1016.5,
2022-04-30 00:00:00,15.3,13.7,18.2,,,,11.7,,1023.8,
2022-05-01 00:00:00,16.3,14.2,19.7,,,,13,,1025.7,
2022-05-02 00:00:00,19.1,15.1,24.2,,,,17.6,,1019.4,
2022-05-03 00:00:00,18,15.8,21,,,,11.3,,1019.8,
2022-05-04 00:00:00,17,14.7,20.6,,,,16.1,,1020.9,
2022-05-05 00:00:00,15.6,14.2,17.9,,,,16.5,,1017.6,
2022-05-06 00:00:00,13.3,12.2,15,,,,13.7,,1018,
2022-05-07 00:00:00,13.7,11.9,16.8,,,,14.7,,1022.4,
2022-05-08 00:00:00,14.3,12.4,17.7,,,,12.2,,1023.9,
2022-05-09 00:00:00,14.5,13.1,17.2,,,,18.2,,1020.3,
2022-05-10 00:00:00,14.5,13.1,16.6,,,,27.7,,1015.2,
2022-05-11 00:00:00,14.7,13.4,17,,,,23.2,,1018.1,
2022-05-12 00:00:00,14.2,12.8,16.1,,,,25,,1018.2,
2022-05-13 00:00:00,14.1,12.7,16,,,,24.3,,1020.2,
2022-05-14 00:00:00,15.3,13.3,18.6,,,,9.8,,1023.9,
2022-05-15 00:00:00,16.2,13.8,19.4,,,,18.7,,1023.7,
2022-05-16 00:00:00,22.3,16.7,28.5,,,,16.7,,1017.5,
2022-05-17 00:00:00,21.2,18.9,22.7,,,,21.8,,1014.3,
2022-05-18 00:00:00,17.5,15,20,,,,37.1,,1009.5,
2022-05-19 00:00:00,14,12.9,15.3,,,,15.1,,1016.8,
2022-05-20 00:00:00,13.2,11.8,15.2,,,,6.7,,1023.4,
2022-05-21 00:00:00,13.6,11.9,15.8,,,,8.8,,1026.2,
2022-05-22 00:00:00,14.7,13.4,17.3,,,,18.3,,1023.8,
2022-05-23 00:00:00,15,13.5,17.4,,,,27.4,,1018,
2022-05-24 00:00:00,14.7,14.2,15.5,,,,28.1,,1016.8,
2022-05-25 00:00:00,14.9,13.8,16.3,,,,15.2,,1020.5,
2022-05-26 00:00:00,15.6,14.2,18.5,,,,13.2,,1022.4,
2022-05-27 00:00:00,15.7,13.7,18.4,,,,22.7,,1018.3,
2022-05-28 00:00:00,15.3,13.8,16.7,,,,26.1,,1013.5,
2022-05-29 00:00:00,13.5,12.7,14.7,,,,27.5,,1017.1,
2022-05-30 00:00:00,13.3,12.3,14.9,,,,22.1,,1022.8,
2022-05-31 00:00:00,14.1,12.6,16.7,,,,17.8,,1025.1,
2022-06-01 00:00:00,14.7,13.3,17.1,,,,21.5,,1024.1,
2022-06-02 00:00:00,,,,,,,,,,
2022-06-03 00:00:00,,,,,,,,,,
2022-06-04 00:00:00,,,,,,,,,,
2022-06-05 00:00:00,,,,,,,,,,
2022-06-06 00:00:00,,,,,,,,,,
2022-06-07 00:00:00,,,,,,,,,,
2022-06-08 00:00:00,,,,,,,,,,
2022-06-09 00:00:00,,,,,,,,,,
2022-06-10 00:00:00,,,,,,,,,,
2022-06-11 00:00:00,,,,,,,,,,
2022-06-12 00:00:00,,,,,,,,,,
2022-06-13 00:00:00,,,,,,,,,,
2022-06-14 00:00:00,11.6,10.5,12.9,,,,26.2,,1009.4,
2022-06-15 00:00:00,12.1,10.2,15.3,,,,8,,1023.4,
2022-06-16 00:00:00,13.6,10.5,17.4,,,,16.4,,1017.4,
2022-06-17 00:00:00,14.6,13.6,16.7,,,,40,,1008.1,
2022-06-18 00:00:00,12.9,11.9,14.4,,,,39.1,,1011.9,
2022-06-19 00:00:00,12.4,10.4,15,,,,13.6,,1023.2,
2022-06-20 00:00:00,13.2,11.1,16.3,,,,43,,1024.6,
2022-06-21 00:00:00,14,12.5,16.5,,,,36.9,,1021.6,
2022-06-22 00:00:00,15.7,13.5,19.1,,,,12.4,,1020.4,
2022-06-23 00:00:00,13.3,11.8,14.1,,,,11.8,,1022.5,
2022-06-24 00:00:00,13.6,12,16.5,,,,12.7,,1031,
2022-06-25 00:00:00,13.6,11.5,17.3,,,,7.3,,1031.7,
2022-06-26 00:00:00,13.9,11.8,16.9,,,,17.9,,1032.1,
2022-06-27 00:00:00,17.1,12.3,21.9,,,,18.1,,1030.7,
2022-06-28 00:00:00,21.5,20,25,,,,18.5,,1029,
2022-06-29 00:00:00,20.8,19,23.7,,,,23.3,,1026.9,
2022-06-30 00:00:00,20,18.6,23.1,,,,22.1,,1021.5,
2022-07-01 00:00:00,18.5,15.3,21.3,,,,36.5,,1013,
2022-07-02 00:00:00,13.8,12.4,15.6,,,,43.6,,1012.6,
2022-07-03 00:00:00,11.9,10.8,13.3,,,,26.7,,1019,
2022-07-04 00:00:00,12.5,10.6,15.7,,,,14.7,,1022.6,
2022-07-05 00:00:00,12.9,11.3,15.5,,,,11.3,,1022.8,
2022-07-06 00:00:00,12.3,10.8,14.1,,,,23.5,,1022.3,
2022-07-07 00:00:00,12.6,11.5,14.7,,,,23.2,,1022.2,
2022-07-08 00:00:00,13.9,12.3,17.1,,,,13.5,,1020.3,
2022-07-09 00:00:00,14.4,12.1,17.4,,,,22.1,,1012.3,
2022-07-10 00:00:00,12.1,10.9,13.6,,,,14.6,,1018.4,
2022-07-11 00:00:00,12.1,10.9,13.5,,,,33.3,,1021.8,
2022-07-12 00:00:00,12.6,11.3,15.3,,,,18.7,,1025.7,
2022-07-13 00:00:00,12.5,11.6,14,,,,37.9,,1022.7,
2022-07-14 00:00:00,13.7,12.7,15.6,,,,18.7,,1025.3,
2022-07-15 00:00:00,13.7,11.8,16.3,,,,17.7,,1024.9,
2022-07-16 00:00:00,18.4,13.4,23.8,,,,18.2,,1019.3,
2022-07-17 00:00:00,17.2,13.1,21.5,,,,32.2,,1016.4,
2022-07-18 00:00:00,12.9,11.4,15.1,,,,14.3,,1019.4,
2022-07-19 00:00:00,12.2,11.2,13.8,,,,6.1,,1022.1,
2022-07-20 00:00:00,12.1,10.6,14.8,,,,7.9,,1027.2,
2022-07-21 00:00:00,12.6,10.7,15.7,,,,11.6,,1026.3,
2022-07-22 00:00:00,12.6,11.4,14.4,,,,19.9,,1020.6,
2022-07-23 00:00:00,12.2,11.2,14.2,,,,10.7,,1025,
2022-07-24 00:00:00,12,10.5,14.3,,,,26.9,,1028.7,
2022-07-25 00:00:00,13.6,10.3,17.6,,,,25.9,,1021.3,
2022-07-26 00:00:00,14.8,12.7,18.1,,,,10.6,,1017.2,
2022-07-27 00:00:00,13.5,11.7,16.7,,,,18.4,,1021.2,
2022-07-28 00:00:00,14.6,12.1,19,,,,21.5,,1012.5,
2022-07-29 00:00:00,11.8,10.6,12.8,,,,38.1,,1015.2,
2022-07-30 00:00:00,10.6,10,12.1,,,,19.5,,1022.3,
2022-07-31 00:00:00,11.3,9.1,14.7,,,,6.4,,1028.8,
2022-08-01 00:00:00,11.8,9.9,14.8,,,,18.8,,1027.2,
2022-08-02 00:00:00,12.6,10.5,15.7,,,,17,,1020.3,
2022-08-03 00:00:00,12.3,11.1,14.5,,,,17.3,,1018.9,
2022-08-04 00:00:00,12.1,10.8,14.7,,,,28.9,,1020.2,
2022-08-05 00:00:00,12.6,11.2,14.5,,,,23.4,,1021.4,
2022-08-06 00:00:00,12.7,11.5,14.4,,,,36.4,,1019.4,
2022-08-07 00:00:00,13.3,11.4,15.9,,,,28.2,,1013.8,
2022-08-08 00:00:00,13.4,11.4,17,,,,13.7,,1022,
2022-08-09 00:00:00,12.9,11.5,15.2,,,,18.7,,1017.5,
2022-08-10 00:00:00,12.5,11.5,14.2,,,,25.2,,1019.4,
2022-08-11 00:00:00,12.3,11.4,14.5,,,,26.3,,1017.2,
2022-08-12 00:00:00,11.9,10.2,13.7,,,,17.8,,1016.9,
2022-08-13 00:00:00,11.1,10.1,13.1,,,,26.3,,1014.1,
2022-08-14 00:00:00,11.1,10,13.4,,,,18.9,,1020.4,
2022-08-15 00:00:00,12,9.1,16.2,,,,11.5,,1020.9,
2022-08-16 00:00:00,12.5,11.3,15,,,,26.2,,1013.2,
2022-08-17 00:00:00,11.9,11.4,12.6,,,,40.2,,1010.3,
2022-08-18 00:00:00,11.7,11.1,12.8,,,,12.7,,1021.4,
2022-08-19 00:00:00,11.5,10.8,12.7,,,,29.3,,1025.7,
2022-08-20 00:00:00,11.7,10.8,13.2,,,,17.8,,1029.1,
2022-08-21 00:00:00,11.9,10.4,14.2,,,,15.2,,1028.4,
2022-08-22 00:00:00,13.5,11.4,17,,,,16.1,,1024.1,
2022-08-23 00:00:00,17.5,12.3,24.1,,,,17.7,,1015.4,
2022-08-24 00:00:00,15.2,11.8,19.3,,,,33.4,,1011.6,
2022-08-25 00:00:00,12.4,11.5,13.7,,,,38.6,,1015.8,
2022-08-26 00:00:00,12.1,10.5,14,,,,29.6,,1019,
2022-08-27 00:00:00,12.5,11,15.3,,,,21.9,,1019.8,
2022-08-28 00:00:00,12.6,11.1,15.1,,,,8.5,,1020.1,
2022-08-29 00:00:00,12,10.2,13.6,,,,26.4,,1028.3,
2022-08-30 00:00:00,11.5,9.9,13.8,,,,62,,1030.8,
2022-08-31 00:00:00,14.7,10.4,18.5,,,,47.8,,1018.9,
2022-09-01 00:00:00,15.4,12,17.9,,,,27.9,,1012.6,
2022-09-02 00:00:00,12.7,11.5,14.8,,,,33.3,,1015.6,
2022-09-03 00:00:00,12.8,11.1,15.7,,,,30.1,,1017.6,
2022-09-04 00:00:00,11.2,9.4,12.3,,,,44.8,,1011,
2022-09-05 00:00:00,10.5,9.4,11.5,,,,44.6,,1022.2,
2022-09-06 00:00:00,12.5,10.2,16,,,,10.1,,1028.5,
2022-09-07 00:00:00,13.2,11,16.2,,,,17.2,,1021.1,
2022-09-08 00:00:00,14.1,11.9,17.3,,,,11.6,,1019.4,
2022-09-09 00:00:00,14.6,12.9,17.5,,,,7,,1020,
2022-09-10 00:00:00,13.1,12.2,14.5,,,,15.8,,1018.6,
2022-09-11 00:00:00,12.4,11.2,13.3,,,,10.7,,1024,
2022-09-12 00:00:00,12.5,10.7,14.8,,,,5.4,,1029.4,
2022-09-13 00:00:00,15,12.1,18.6,,,,17.4,,1025.9,
2022-09-14 00:00:00,16.5,13.7,20.7,,,,15.2,,1016.6,
2022-09-15 00:00:00,15.4,13.9,18.2,,,,9.4,,1017.6,
2022-09-16 00:00:00,14.1,13.1,15.6,,,,15.7,,1016.5,
2022-09-17 00:00:00,12.7,11.4,14,,,,10,,1017.7,
2022-09-18 00:00:00,12,10.9,13.7,,,,9.2,,1018,
2022-09-19 00:00:00,13.3,11.5,16.2,,,,9.4,,1024.5,
2022-09-20 00:00:00,14.5,12,17.8,,,,7.3,,1026.7,
2022-09-21 00:00:00,14.9,12.6,18.2,,,,15.7,,1018,
2022-09-22 00:00:00,13.1,11.2,14.3,,,,32.3,,1013.5,
2022-09-23 00:00:00,12.5,10.8,15.2,,,,14.1,,1020.3,
2022-09-24 00:00:00,13.7,11.6,16.7,,,,17.1,,1016,
2022-09-25 00:00:00,14.3,12.9,16.3,,,,15.4,,1011.6,
2022-09-26 00:00:00,13.8,12.5,15.8,,,,18.1,,1015.7,
2022-09-27 00:00:00,14.3,11.9,17.2,,,,16.1,,1021.1,
2022-09-28 00:00:00,14.5,12.2,17,,,,12.3,,1020.9,
2022-09-29 00:00:00,15.4,13.7,18.3,,,,17.1,,1015.6,
2022-09-30 00:00:00,14.9,13.5,17.1,,,,16.7,,1017.8,
2022-10-01 00:00:00,15.6,13.6,18.9,,,,12.3,,1021,
2022-10-02 00:00:00,15.4,13.6,18,,,,21.6,,1016.4,
2022-10-03 00:00:00,14.1,13,15.9,,,,24.4,,1018.2,
2022-10-04 00:00:00,14.7,13.1,17.4,,,,13,,1019.7,
2022-10-05 00:00:00,14.4,12.9,16.8,,,,17.5,,1017.6,
2022-10-06 00:00:00,13.8,12.5,15.4,,,,28.3,,1019.5,
2022-10-07 00:00:00,15.3,12.8,19.1,,,,14,,1023.2,
2022-10-08 00:00:00,15.6,13.4,19.2,,,,15.5,,1017.2,
2022-10-09 00:00:00,16.5,14.1,19.9,,,,20.8,,1020.5,
2022-10-10 00:00:00,17.5,15,22,,,,35.9,,1014.3,
2022-10-11 00:00:00,18,16,20.9,,,,12.7,,1015.6,
2022-10-12 00:00:00,16.5,15.1,19.1,,,,11.3,,1016.2,
2022-10-13 00:00:00,16.1,14.8,18.3,,,,10.5,,1014.5,
2022-10-14 00:00:00,14.9,13.4,17.1,,,,18,,1019.2,
2022-10-15 00:00:00,14.5,13.6,15.8,,,,54.6,,1015,
2022-10-16 00:00:00,17.5,14.6,21.4,,,,27.9,,1011.4,
2022-10-17 00:00:00,17,15.3,18.5,,,,15.4,,1017.7,
2022-10-18 00:00:00,17,14.9,19.9,,,,14.4,,1019.4,
2022-10-19 00:00:00,16.7,14.8,19.7,,,,21.8,,1015.3,
2022-10-20 00:00:00,15.9,14,18.8,,,,15.8,,1020,
2022-10-21 00:00:00,16.2,14.1,19.5,,,,15.3,,1020.6,
2022-10-22 00:00:00,16.1,14,19,,,,42.7,,1019,
2022-10-23 00:00:00,16.8,15.1,19.2,,,,41.1,,1016.2,
2022-10-24 00:00:00,16.8,15,19.9,,,,20.4,,1015,
2022-10-25 00:00:00,16.3,14.7,18.6,,,,11.4,,1016.4,
2022-10-26 00:00:00,16.6,14.1,20.4,,,,33.9,,1015.6,
2022-10-27 00:00:00,16.8,14.9,19.7,,,,15.1,,1017.3,
2022-10-28 00:00:00,17.1,14.7,20.6,,,,41.4,,1017.1,
2022-10-29 00:00:00,17.1,14.9,19.7,,,,21.7,,1011.2,
2022-10-30 00:00:00,16.1,14.3,18.7,,,,11.1,,1017.1,
2022-10-31 00:00:00,14.5,12.6,17,,,,43.3,,1021.1,
2022-11-01 00:00:00,15.7,12.6,18.9,,,,70.1,,1015.8,
2022-11-02 00:00:00,16.3,14.6,18.3,,,,47.8,,1011.6,
2022-11-03 00:00:00,16.9,14.9,19.1,,,,32.6,,1013.2,
2022-11-04 00:00:00,17.6,16,20.2,,,,27.9,,1012.3,
2022-11-05 00:00:00,17.6,15.8,20.4,,,,13.8,,1016.1,
2022-11-06 00:00:00,17.7,15.3,21.4,,,,24,,1014.9,
2022-11-07 00:00:00,16.7,15.2,19,,,,22.2,,1015.4,
2022-11-08 00:00:00,16,14.7,18.2,,,,14.7,,1015.2,
2022-11-09 00:00:00,15.4,14,17.6,,,,17.8,,1017.5,
2022-11-10 00:00:00,16,13.4,19.3,,,,44.2,,1014.8,
2022-11-11 00:00:00,17.5,14.4,21.2,,,,25.7,,1011.1,
2022-11-12 00:00:00,16.2,14.6,18.7,,,,22.9,,1013.1,
2022-11-13 00:00:00,16.9,14.7,19.7,,,,15.9,,1020.7,
2022-11-14 00:00:00,17.9,15,22,,,,14.8,,1017.2,
2022-11-15 00:00:00,16.7,14.6,19,,,,25.3,,1013.4,
2022-11-16 00:00:00,16.7,14.8,19.7,,,,8.5,,1017.1,
2022-11-17 00:00:00,16.6,14.6,19.7,,,,8.7,,1017.2,
2022-11-18 00:00:00,15.7,14.4,18.1,,,,14.8,,1017,
2022-11-19 00:00:00,15.9,13.6,18.7,,,,16.7,,1020.7,
2022-11-20 00:00:00,17.2,14.7,20.7,,,,8.6,,1019.8,
2022-11-21 00:00:00,17.3,15.2,20.6,,,,10.2,,1014.6,
2022-11-22 00:00:00,18.2,15.7,22,,,,10.1,,1014.5,
2022-11-23 00:00:00,16.9,15,19.5,,,,32.6,,1011.3,
2022-11-24 00:00:00,15.2,14,16.6,,,,20.8,,1017.7,
2022-11-25 00:00:00,16.3,13.6,20.2,,,,8.6,,1022.4,
2022-11-26 00:00:00,16.1,14.3,19.1,,,,14.2,,1021.5,
2022-11-27 00:00:00,16.7,14.3,20,,,,36.4,,1016,
2022-11-28 00:00:00,20,15.4,25.1,,,,47.6,,1008.4,
2022-11-29 00:00:00,22.1,18.5,25.8,,,,23.4,,1007.9,
2022-11-30 00:00:00,18.4,15.9,21,,,,17,,1013,
2022-12-01 00:00:00,18.5,16.6,21.6,,,,12.6,,1013.2,
2022-12-02 00:00:00,16.1,14.8,17.7,,,,24.3,,1014.5,
2022-12-03 00:00:00,16.7,14.4,20.2,,,,8.9,,1016.4,
2022-12-04 00:00:00,17,14.9,20.1,,,,10.5,,1015.2,
2022-12-05 00:00:00,17.6,14.8,21.1,,,,8.6,,1017.8,
2022-12-06 00:00:00,18.2,15.3,22.2,,,,9.7,,1015.4,
2022-12-07 00:00:00,18.3,15.4,21.9,,,,16,,1014.1,
2022-12-08 00:00:00,19.2,16,22.5,,,,42.9,,1013.4,
2022-12-09 00:00:00,20.2,18.5,22.6,,,,26.3,,1013.5,
2022-12-10 00:00:00,18.2,16.7,20.1,,,,34.6,,1015.2,
2022-12-11 00:00:00,18.4,17,21.1,,,,64.3,,1012.7,
2022-12-12 00:00:00,19.3,18,21.2,,,,48,,1010.8,
2022-12-13 00:00:00,19.7,17.8,22.4,,,,22.5,,1011.9,
2022-12-14 00:00:00,19.5,17.6,22.1,,,,16.7,,1012.9,
2022-12-15 00:00:00,19.2,17.9,20.9,,,,37.1,,1010.7,
2022-12-16 00:00:00,18.8,17.6,22.1,,,,27.5,,1007.2,
2022-12-17 00:00:00,19.2,17.5,22.1,,,,16.9,,1011.2,
2022-12-18 00:00:00,18.9,17.1,22.1,,,,18.1,,1011.6,
2022-12-19 00:00:00,19,16.9,22.2,,,,10,,1013.2,
2022-12-20 00:00:00,18.7,16.5,21.8,,,,16.1,,1016.5,
2022-12-21 00:00:00,18.4,14.6,22.6,,,,48.2,,1013.4,
2022-12-22 00:00:00,20,17.8,21.6,,,,17.6,,1010.4,
2022-12-23 00:00:00,18.6,17.2,20.7,,,,19.5,,1012.7,
2022-12-24 00:00:00,17.4,16.1,19.2,,,,21.1,,1014.4,
2022-12-25 00:00:00,17.7,15.2,21.6,,,,10.7,,1018.8,
2022-12-26 00:00:00,18.4,14.3,23.5,,,,22.7,,1015.5,
2022-12-27 00:00:00,19,16.7,21.9,,,,15.4,,1016.3,
2022-12-28 00:00:00,18.6,16.7,21.4,,,,16.8,,1017.1,
2022-12-29 00:00:00,17.8,15.2,21.1,,,,14,,1022.8,
2022-12-30 00:00:00,17.1,14.2,20.9,,,,48.8,,1021.7,
2022-12-31 00:00:00,18.3,15.7,21.8,,,,56.4,,1018.2,
