date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-04-01 00:00:00,17.3,16.1,20,,,,8.1,,1018.6,
2025-04-02 00:00:00,16.3,14.8,18.3,,,,32.3,,1019.1,
2025-04-03 00:00:00,17.1,14.3,20.2,,,,62.5,,1015.9,
2025-04-04 00:00:00,18.2,16.6,20.5,,,,56.5,,1013.9,
2025-04-05 00:00:00,18.6,16.9,20.2,,,,60.9,,1012,
2025-04-06 00:00:00,20.8,18,24,,,,43.5,,1011.6,
2025-04-07 00:00:00,20.3,18.6,21.5,,,,18.6,,1012.7,
2025-04-08 00:00:00,17,16.4,18.6,,,,17.3,,1015.7,
2025-04-09 00:00:00,17.6,16.3,21,,,,14.4,,1018.6,
2025-04-10 00:00:00,17.3,15.6,19.5,,,,31,,1016,
2025-04-11 00:00:00,18.7,16.6,21.4,,,,20.6,,1012.7,
2025-04-12 00:00:00,15.7,15,16.6,,,,19.6,,1014.8,
2025-04-13 00:00:00,16.1,14.6,18.7,,,,7,,1020.3,
2025-04-14 00:00:00,15.8,14.3,18.4,,,,7,,1024.1,
2025-04-15 00:00:00,15.5,13.7,18,,,,17.5,,1023.3,
2025-04-16 00:00:00,15.6,14,18,,,,32.5,,1021.2,
2025-04-17 00:00:00,16.3,14.3,19.2,,,,47.8,,1019.3,
2025-04-18 00:00:00,19.2,16.6,23.2,,,,24.9,,1015.6,
2025-04-19 00:00:00,18.1,16.3,20.2,,,,11.3,,1015.6,
2025-04-20 00:00:00,16.1,14.5,18.1,,,,18.7,,1018.6,
2025-04-21 00:00:00,14.9,13.6,17.5,,,,37.8,,1019.4,
2025-04-22 00:00:00,13.9,13.2,15.2,,,,52.6,,1017.4,
2025-04-23 00:00:00,14.6,13.5,16.6,,,,42.3,,1020.4,
2025-04-24 00:00:00,15.7,13.8,18.5,,,,22.5,,1020.3,
2025-04-25 00:00:00,16.7,14.7,19,,,,12.3,,1018.9,
2025-04-26 00:00:00,19.3,17.3,22.3,,,,16.8,,1016.4,
2025-04-27 00:00:00,22.1,19.9,25.2,,,,20.1,,1013.8,
2025-04-28 00:00:00,16.8,15.2,19.8,,,,22.4,,1015.2,
2025-04-29 00:00:00,15.8,14.5,18.2,,,,10.7,,1017.5,
2025-04-30 00:00:00,14.7,13.5,17,,,,10,,1017.5,
2025-05-01 00:00:00,12,10.9,13.6,,,,19.1,,1018.6,
2025-05-02 00:00:00,12.6,10.7,14.8,,,,7.6,,1026.3,
2025-05-03 00:00:00,13.8,12.4,15.9,,,,25.5,,1025.7,
2025-05-04 00:00:00,16.8,13.5,21.2,,,,11.4,,1019.7,
2025-05-05 00:00:00,16.4,15.2,18.3,,,,10.8,,1018.2,
2025-05-06 00:00:00,16.5,15.2,19.5,,,,7.2,,1021,
2025-05-07 00:00:00,16,14.3,18.7,,,,10.8,,1019.8,
2025-05-08 00:00:00,15.9,14.4,18.7,,,,9.3,,1018.7,
2025-05-09 00:00:00,14.8,13.2,16.6,,,,21.8,,1014.1,
2025-05-10 00:00:00,13.1,12.1,14.2,,,,40.3,,1014.4,
2025-05-11 00:00:00,13.2,12.1,15.2,,,,18.1,,1027,
2025-05-12 00:00:00,14,12.4,16.3,,,,24.5,,1026.4,
2025-05-13 00:00:00,16.7,14.9,19.9,,,,9.8,,1024.4,
2025-05-14 00:00:00,16.9,15.7,18.9,,,,12.2,,1021.9,
2025-05-15 00:00:00,19,16,22.6,,,,13.3,,1019.3,
2025-05-16 00:00:00,20.6,18.5,23.3,,,,15.2,,1016,
2025-05-17 00:00:00,18.5,16.7,20.1,,,,14.8,,1013.9,
2025-05-18 00:00:00,18.1,16,20.4,,,,23,,1009.7,
2025-05-19 00:00:00,15.2,13.8,16.1,,,,35.8,,1010.6,
2025-05-20 00:00:00,12,10.6,14,,,,31.4,,1007.4,
2025-05-21 00:00:00,12.8,11.7,14.1,,,,20.7,,1024.8,
2025-05-22 00:00:00,14.4,12.4,17.5,,,,10.2,,1031.8,
2025-05-23 00:00:00,15.3,13.7,17.1,,,,26.2,,1026.7,
2025-05-24 00:00:00,19.8,15.5,24.6,,,,17.4,,1019.5,
2025-05-25 00:00:00,17.3,15.3,19.6,,,,16.8,,1018.7,
2025-05-26 00:00:00,14.1,12.1,15.6,,,,12.5,,1023.9,
2025-05-27 00:00:00,13.7,11.5,15.7,,,,46.4,,1020,
2025-05-28 00:00:00,14.5,13.5,15.7,,,,37,,1014.7,
2025-05-29 00:00:00,13.8,12.8,15.4,,,,37.7,,1021.4,
2025-05-30 00:00:00,13.7,12.8,15.3,,,,28.5,,1026.8,
2025-05-31 00:00:00,13.6,12.5,15.6,,,,26.1,,1025.5,
2025-06-01 00:00:00,13.9,12.7,15.6,,,,20,,1024.1,
2025-06-02 00:00:00,13.7,12.9,14.9,,,,17.7,,1020.6,
2025-06-03 00:00:00,13.5,12.7,15.1,,,,10.4,,1022.1,
2025-06-04 00:00:00,12.5,11.5,14.1,,,,35,,1024.3,
2025-06-05 00:00:00,14.1,11.7,16.9,,,,15.6,,1018.7,
2025-06-06 00:00:00,13.1,11.8,14.6,,,,33.7,,1017.3,
2025-06-07 00:00:00,12.2,10.9,12.7,,,,34,,1012.6,
2025-06-08 00:00:00,11.4,10.1,12.8,,,,9.5,,1019.5,
2025-06-09 00:00:00,12.6,11,15,,,,12.1,,1029,
2025-06-10 00:00:00,13.2,11.9,15.6,,,,8.9,,1032.1,
2025-06-11 00:00:00,13.3,11.6,16.2,,,,9.7,,1029.8,
2025-06-12 00:00:00,15,12.3,18.6,,,,8.8,,1026.2,
2025-06-13 00:00:00,18.2,16.1,21.5,,,,11.8,,1025.1,
2025-06-14 00:00:00,20.4,18.3,23.3,,,,24.4,,1023,
2025-06-15 00:00:00,18.7,15.7,20.6,,,,30.2,,1019.6,
2025-06-16 00:00:00,13.9,12.3,15,,,,7.5,,1023.5,
2025-06-17 00:00:00,12.4,11.5,13.2,,,,24.3,,1022.6,
2025-06-18 00:00:00,12.8,12.2,14.1,,,,24.1,,1022.3,
2025-06-19 00:00:00,12.6,11.5,13.8,,,,27.8,,1020.2,
2025-06-20 00:00:00,13.5,13,14.2,,,,37.3,,1020.4,
2025-06-21 00:00:00,14.2,12.3,16.9,,,,21.8,,1022.7,
2025-06-22 00:00:00,13.8,13.1,15.1,,,,24.5,,1019.2,
2025-06-23 00:00:00,13.3,12.8,14.2,,,,33.8,,1021.2,
2025-06-24 00:00:00,12.8,11.5,14.6,,,,26,,1015,
2025-06-25 00:00:00,12,11.3,12.7,,,,46,,1002.1,
2025-06-26 00:00:00,11.2,10.1,12.3,,,,17.4,,1015.3,
2025-06-27 00:00:00,11.4,9.8,12.7,,,,35.2,,1024.2,
2025-06-28 00:00:00,12.6,11.8,13.4,,,,36.2,,1023.4,
2025-06-29 00:00:00,13.7,12.2,16.3,,,,14.7,,1025.1,
2025-06-30 00:00:00,14.3,13,16.3,,,,17.6,,1018,
2025-07-01 00:00:00,13.3,12.3,14.6,,,,27.9,,1015.7,
2025-07-02 00:00:00,12.8,12.1,13.8,,,,11.3,,1018,
2025-07-03 00:00:00,12,11.4,12.6,,,,11.3,,1018.2,
2025-07-04 00:00:00,11.5,10.8,12.1,,,,39,,1017.5,
2025-07-05 00:00:00,11.4,10.7,12.3,,,,27.8,,1017.9,
2025-07-06 00:00:00,10.9,10,11.8,,,,20.5,,1022.7,
2025-07-07 00:00:00,11.6,10.2,13.7,0,,,13.5,,1030.7,
2025-07-08 00:00:00,13.2,10.5,16.8,0,,,13.7,,1026.1,
2025-07-09 00:00:00,13.6,12.6,15.3,0,,,25.5,,1020.8,
2025-07-10 00:00:00,12.7,11.6,14.4,0,,,11.6,,1021.5,
2025-07-11 00:00:00,11.2,9.9,12.3,0,,,20.3,,1022.2,
2025-07-12 00:00:00,11.3,9.6,14.4,0,,,18.7,,1026.6,
2025-07-13 00:00:00,11.9,10.6,13.9,0,,,15.7,,1022.2,
2025-07-14 00:00:00,11.8,10.1,14.2,0,,,18.8,,1025.6,
2025-07-15 00:00:00,12.3,10.7,14.8,0,,,18,,1023.1,
2025-07-16 00:00:00,12.2,11,14.2,0,,,31.3,,1018.4,
2025-07-17 00:00:00,12,11.2,13.2,0,,,31.8,,1019.6,
2025-07-18 00:00:00,12.1,10.5,15,0,,,11.2,,1031.6,
2025-07-19 00:00:00,13,10,16.9,0,,,20.3,,1028.1,
2025-07-20 00:00:00,13.5,11.7,16.2,0,,,11.1,,1018.3,
2025-07-21 00:00:00,11.9,10.7,13.8,0,,,13.8,,1023.1,
2025-07-22 00:00:00,11.7,9.7,14,0,,,31.8,,1026.6,
2025-07-23 00:00:00,13.1,11,15.5,0,,,23,,1022.5,
2025-07-24 00:00:00,13.6,12.6,15.2,0,,,9.3,,1021.1,
2025-07-25 00:00:00,11.8,10.4,13.1,0,,,7.6,,1027.9,
2025-07-26 00:00:00,11.2,10,13.4,0,,,14.3,,1034,
2025-07-27 00:00:00,12.2,9.6,14.9,0,,,40.1,,1033.5,
2025-07-28 00:00:00,15.9,12,19.7,0,,,30,,1025.6,
2025-07-29 00:00:00,19.5,15.5,23.4,0,,,28,,1015.6,
2025-07-30 00:00:00,12.9,11.5,14.3,0,,,35.6,,1016.8,
2025-07-31 00:00:00,10.6,10,11.9,14.6,,,26.9,,1025.7,
2025-08-01 00:00:00,11,9.5,13.3,0,,,16.7,,1033.4,
2025-08-02 00:00:00,15.8,10.4,20.6,0,,,21.1,,1019.6,
2025-08-03 00:00:00,15.3,12.5,18.2,0,,,38.1,,1012.5,
2025-08-04 00:00:00,11.8,10.3,12.8,27,,,39.1,,1012.1,
2025-08-05 00:00:00,10.6,9.6,12,0,,,21.1,,1018.7,
2025-08-06 00:00:00,10.7,9.5,12.3,0,,,15,,1028.6,
2025-08-07 00:00:00,11.9,10.6,13.8,0,,,13.7,,1027.4,
2025-08-08 00:00:00,12.9,11.5,15.5,0,,,6.9,,1020.2,
2025-08-09 00:00:00,11.7,11.1,12.5,6.7,,,32.6,,1011.5,
2025-08-10 00:00:00,11.9,11.2,13.6,0,,,18.3,,1024.5,
2025-08-11 00:00:00,12.1,10.5,14.9,0,,,5.1,,1023,
2025-08-12 00:00:00,12.4,10.8,15.3,0,,,6.3,,1022,
2025-08-13 00:00:00,11.9,10.6,14.7,0,,,5.8,,1021.6,
2025-08-14 00:00:00,12.4,10.9,15.1,0,,,8.3,,1020.5,
2025-08-15 00:00:00,12.7,11.4,14.7,0,,,12.5,,1020.1,
2025-08-16 00:00:00,12.5,11.6,13.8,0,,,23.8,,1020.6,
2025-08-17 00:00:00,13.4,11.5,15.8,0,,,20.2,,1021.7,
2025-08-18 00:00:00,14,12.7,16.1,0,,,17.5,,1019.7,
2025-08-19 00:00:00,13.6,12.3,16.1,0,,,15.1,,1022.8,
2025-08-20 00:00:00,12.8,11.5,14.6,0,,,27.6,,1017.9,
2025-08-21 00:00:00,12.5,11.5,13.7,0,,,29.4,,1019.4,
2025-08-22 00:00:00,12,10.9,13,0,,,37.6,,1018.6,
2025-08-23 00:00:00,11.7,11,12.7,0,,,41.7,,1018.1,
2025-08-24 00:00:00,12,10.8,14.1,0,,,15.1,,1021.3,
2025-08-25 00:00:00,13.1,11.3,16,0,,,6.5,,1022.9,
2025-08-26 00:00:00,12.6,10.8,15.4,0,,,22.1,,1023.1,
2025-08-27 00:00:00,13.7,11.4,17.1,0,,,9.7,,1023.4,
2025-08-28 00:00:00,14,12.6,16.4,0,,,7.2,,1022,
2025-08-29 00:00:00,13.7,12.5,15.6,0,,,12.9,,1020.7,
2025-08-30 00:00:00,13.8,12.2,16.7,0,,,8,,1022.4,
2025-08-31 00:00:00,13.5,12,16.1,0,,,11.6,,1024.8,
2025-09-01 00:00:00,13.9,10.9,16.7,0,,,37,,1023.1,
2025-09-02 00:00:00,14.4,12.5,15.6,0,,,15,,1021.1,
2025-09-03 00:00:00,13.7,11.9,15.8,0,,,9.5,,1026,
2025-09-04 00:00:00,14.6,12.8,17.5,0,,,10.7,,1020.3,
2025-09-05 00:00:00,14.2,12.6,16.5,0,,,6.8,,1017.9,
2025-09-06 00:00:00,13.6,11.9,16.7,0,,,8.8,,1022.6,
2025-09-07 00:00:00,13.5,11.9,15.8,0,,,23.4,,1019.9,
2025-09-08 00:00:00,15.5,12.6,18.8,0,,,48.5,,1016.6,
2025-09-09 00:00:00,16.2,13.4,19.2,0,,,19.8,,1015.7,
2025-09-10 00:00:00,13.7,12.3,15.6,,,,11.5,,1018.5,
2025-09-11 00:00:00,13.3,11.9,15.5,0,,,13.3,,1023.4,
2025-09-12 00:00:00,13.7,11.7,16.6,0,,,22.3,,1023,
2025-09-13 00:00:00,14.3,13,17,0,,,15.4,,1021.7,
2025-09-14 00:00:00,14.4,12.5,17.3,0,,,11.3,,1019.8,
2025-09-15 00:00:00,12.8,11.8,13.9,0,,,40.8,,1012.1,
2025-09-16 00:00:00,12.4,11.1,13.4,0,,,20.8,,1017.2,
2025-09-17 00:00:00,12,10.6,14.3,0,,,6.6,,1022.7,
2025-09-18 00:00:00,13.1,10.9,16.2,0,,,7.9,,1022.6,
2025-09-19 00:00:00,15,11.4,18.6,0,,,30.8,,1018.5,
2025-09-20 00:00:00,15.2,13.2,16.5,0,,,21.2,,1018.4,
2025-09-21 00:00:00,13.5,12.3,15.4,0,,,13.6,,1014.9,
2025-09-22 00:00:00,12.9,11.5,14.8,0,,,14.9,,1021.7,
2025-09-23 00:00:00,12.6,11.6,14.1,0,,,7.8,,1025.5,
2025-09-24 00:00:00,13,11.1,15.7,0,,,18.4,,1030.6,
2025-09-25 00:00:00,13.3,11.1,16.6,0,,,26.8,,1027.5,
2025-09-26 00:00:00,14.5,12.1,17.2,0,,,36.2,,1019.6,
2025-09-27 00:00:00,15.4,13.6,18.4,0,,,27.9,,1014.6,
2025-09-28 00:00:00,14.9,13.3,17.6,0,,,13.3,,1019.8,
2025-09-29 00:00:00,14.3,12.7,16.5,0,,,39.5,,1021.9,
2025-09-30 00:00:00,17.9,12.8,24.3,0,,,25.3,,1014,
2025-10-01 00:00:00,13.3,11.6,15.7,0,,,32.7,,1016.6,
2025-10-02 00:00:00,13,11,15.7,0,,,20.8,,1025.9,
2025-10-03 00:00:00,13.5,10.3,16.8,0,,,65,,1017.9,
2025-10-04 00:00:00,14.5,12.9,16.8,0,,,25.9,,1013.2,
2025-10-05 00:00:00,13.1,11.9,15.3,0,,,30.2,,1016.7,
2025-10-06 00:00:00,12.6,11.3,13.9,0,,,35.7,,1018.5,
2025-10-07 00:00:00,13.1,11.8,15.1,0,,,25.9,,1023.3,
2025-10-08 00:00:00,14.6,12.6,17.9,0,,,10,,1023.9,
2025-10-09 00:00:00,15.8,13,19.1,0,,,29.3,,1018.3,
2025-10-10 00:00:00,15.9,14.4,17.7,0,,,31.6,,1013.6,
2025-10-11 00:00:00,15.8,14.3,18.6,0,,,17.4,,1014.4,
2025-10-12 00:00:00,16,14.2,18.7,0,,,22.1,,1014.1,
2025-10-13 00:00:00,15.7,14,17.5,0,,,20.2,,1013,
2025-10-14 00:00:00,13.8,12.6,15.2,0,,,16.9,,1021.4,
2025-10-15 00:00:00,13.9,12.4,16.1,0,,,12.2,,1025,
2025-10-16 00:00:00,13.8,12.3,16.3,0,,,22.5,,1023.3,
2025-10-17 00:00:00,15.1,11.6,19.7,0,,,33.8,,1013.1,
2025-10-18 00:00:00,15.1,13.2,18,0,,,9.2,,1022.3,
2025-10-19 00:00:00,14.7,12.7,17.4,0,,,30,,1024.9,
2025-10-20 00:00:00,15.6,12.6,18.8,0,,,54.2,,1020.5,
2025-10-21 00:00:00,16.7,13.9,20.4,0,,,50.9,,1017.3,
2025-10-22 00:00:00,18.4,15.7,21.8,0,,,23.6,,1013.2,
2025-10-23 00:00:00,14.9,13.5,16.3,0,,,14.7,,1015.5,
2025-10-24 00:00:00,15,13,17.5,0,,,8.8,,1017.1,
2025-10-25 00:00:00,13.5,11.9,15.7,0,,,10.7,,1018.8,
2025-10-26 00:00:00,13.5,11.2,16.5,0,,,11.1,,1023.3,
2025-10-27 00:00:00,14,12,16.4,0,,,26.7,,1023.9,
2025-10-28 00:00:00,15.5,13,19,0,,,8.1,,1023.1,
2025-10-29 00:00:00,16.4,14.3,19.9,0,,,14.6,,1021.3,
2025-10-30 00:00:00,17.2,13.8,21.5,0,,,35.6,,1015.3,
2025-10-31 00:00:00,15.5,13.9,16.9,0,,,25.8,,1012.9,
2025-11-01 00:00:00,14.3,13.2,16.2,0,,,16.7,,1020.5,
2025-11-02 00:00:00,15.9,12.9,20.4,0,,,8.8,,1024.6,
2025-11-03 00:00:00,16,13.7,19.4,0,,,13.7,,1018.1,
2025-11-04 00:00:00,16.9,14.3,20.8,0,,,9.4,,1021.7,
2025-11-05 00:00:00,16.6,14.6,19.5,0,,,31.1,,1020.6,
2025-11-06 00:00:00,16.5,14.6,19.4,0,,,63.2,,1017.4,
2025-11-07 00:00:00,17.6,14.1,21.3,0,,,69.4,,1012.9,
2025-11-08 00:00:00,19.2,16.4,22.2,0,,,56.3,,1013,
2025-11-09 00:00:00,19.9,17.3,23.3,0,,,34.4,,1014.2,
2025-11-10 00:00:00,17.5,16.3,19.2,0,,,17.7,,1015.1,
2025-11-11 00:00:00,18.5,16.1,21.9,0,,,7.9,,1016.6,
2025-11-12 00:00:00,18.4,16.6,21.1,0,,,9,,1017.7,
2025-11-13 00:00:00,18.5,16.2,21.7,0,,,21.5,,1019.2,
2025-11-14 00:00:00,17.8,15.8,21,0,,,22.6,,1015.9,
2025-11-15 00:00:00,17.4,15.7,20.7,0,,,13.9,,1019,
2025-11-16 00:00:00,16.5,14.7,19.2,0,,,37.1,,1020.8,
2025-11-17 00:00:00,16.7,14,20,0,,,50,,1017.8,
2025-11-18 00:00:00,17.6,14.9,21.7,0,,,21.4,,1019.5,
2025-11-19 00:00:00,17.8,15.7,21.2,0,,,17.9,,1019.3,
2025-11-20 00:00:00,18.2,15.4,22.1,0,,,15.8,,1018.5,
2025-11-21 00:00:00,18.2,16.3,21,0,,,27.9,,1015.9,
2025-11-22 00:00:00,17.6,15.9,19.9,0,,,37.3,,1010.8,
2025-11-23 00:00:00,18.6,16.4,22.1,0,,,14.2,,1017.3,
2025-11-24 00:00:00,19.1,16.5,22.5,0,,,12.1,,1021,
2025-11-25 00:00:00,20.8,16.5,26.3,0,,,19.3,,1014.9,
2025-11-26 00:00:00,19.8,17.8,22.7,0,,,16.6,,1012.8,
2025-11-27 00:00:00,17.7,16.7,19.2,0,,,65.7,,1012.2,
2025-11-28 00:00:00,18,15.8,20.6,0,,,26.5,,1010.2,
2025-11-29 00:00:00,18.6,16.7,21.5,0,,,8.1,,1016.1,
2025-11-30 00:00:00,19.1,16.3,23,0,,,14.3,,1015.3,
2025-12-01 00:00:00,19.2,16.5,22.2,0,,,11.5,,1013.9,
2025-12-02 00:00:00,20,17.8,23.5,0,,,10,,1016.7,
2025-12-03 00:00:00,18.6,16.7,21.2,0,,,39.8,,1016.2,
2025-12-04 00:00:00,19.2,16.2,23,0,,,26.2,,1013.9,
2025-12-05 00:00:00,19.4,17.4,21.9,0,,,8.1,,1016.6,
2025-12-06 00:00:00,19.2,16.7,23.3,0,,,15.1,,1018.6,
2025-12-07 00:00:00,18.9,16.2,22.6,0,,,19.4,,1015.1,
2025-12-08 00:00:00,19.6,17.1,22.9,0,,,7.7,,1014.9,
2025-12-09 00:00:00,19.3,16.7,21.6,0,,,12.5,,1017.8,
2025-12-10 00:00:00,18.3,15.5,21.4,0,,,52.1,,1015.9,
2025-12-11 00:00:00,19.4,16.7,23.4,0,,,24.8,,1008.4,
2025-12-12 00:00:00,16.7,14.7,17.9,0,,,29.6,,1010.4,
2025-12-13 00:00:00,16.7,14.6,19.3,0,,,13.4,,1019.2,
2025-12-14 00:00:00,18.5,15.4,22.4,0,,,4.8,,1018.8,
2025-12-15 00:00:00,19.8,17,23.6,0,,,7.1,,1012.7,
2025-12-16 00:00:00,19.5,17.6,21.9,0,,,18.5,,1009.1,
2025-12-17 00:00:00,17.9,16.2,19.5,0,,,8.8,,1015.8,
2025-12-18 00:00:00,18.8,16.2,22.9,0,,,7.7,,1020.8,
2025-12-19 00:00:00,18.7,16.7,21.8,0,,,10.4,,1018.6,
2025-12-20 00:00:00,18.7,16.6,21.3,0,,,30.6,,1013.9,
2025-12-21 00:00:00,18.5,16.3,21.3,0,,,64.2,,1008.3,
2025-12-22 00:00:00,19.7,17.2,23.2,0,,,34.4,,1006.9,
2025-12-23 00:00:00,19.6,17.9,21.9,0,,,8.6,,1012.8,
2025-12-24 00:00:00,18.2,16.5,20,0,,,26.9,,1015.3,
2025-12-25 00:00:00,18.4,16.4,21.7,0,,,39.8,,1012.4,
2025-12-26 00:00:00,18,16.2,20.5,0,,,29.3,,1013.7,
