date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-02-27 00:00:00,17.4,14.7,21.2,,,,71.4,,1016.7,
2024-02-28 00:00:00,20.2,15.9,25.3,,,,67.8,,1011.4,
2024-02-29 00:00:00,20.5,17.8,23.4,,,,21.8,,1009.8,
2024-03-01 00:00:00,18.8,16.7,22.1,,,,22.9,,1012.6,
2024-03-02 00:00:00,18.5,16.2,20.9,,,,16.3,,1016.6,
2024-03-03 00:00:00,16.5,15.9,17.5,,,,47.9,,1013,
2024-03-04 00:00:00,16.2,15.4,16.8,,,,17.3,,1008.2,
2024-03-05 00:00:00,16.9,15.1,20.1,,,,11.1,,1015.5,
2024-03-06 00:00:00,17.6,15.5,21.2,,,,12.2,,1014.8,
2024-03-07 00:00:00,17.6,15.3,20,,,,28.3,,1012.5,
2024-03-08 00:00:00,18.5,16.7,21.4,,,,19.5,,1017.2,
2024-03-09 00:00:00,18.8,16.6,22.8,,,,11.3,,1017.3,
2024-03-10 00:00:00,18.9,16.4,22.7,,,,13.7,,1017.5,
2024-03-11 00:00:00,18.9,16.2,22.8,,,,29.5,,1015.3,
2024-03-12 00:00:00,19,17.6,21.5,,,,8.2,,1017.7,
2024-03-13 00:00:00,18.4,16.9,21.2,,,,7.9,,1019,
2024-03-14 00:00:00,18.2,16.2,21.7,,,,17.1,,1018.8,
2024-03-15 00:00:00,18,16.4,20.6,,,,22.5,,1013.4,
2024-03-16 00:00:00,17.6,15.3,20.3,,,,19,,1019.6,
2024-03-17 00:00:00,16.6,14.5,19.9,,,,66.6,,1018.2,
2024-03-18 00:00:00,17.7,15.5,21.4,,,,48.2,,1012.7,
2024-03-19 00:00:00,17.9,16.4,20,,,,37.9,,1014.1,
2024-03-20 00:00:00,19.5,16.8,22.8,,,,62.5,,1013.3,
2024-03-21 00:00:00,20.7,17.8,24.2,,,,20.1,,1012.3,
2024-03-22 00:00:00,18.4,16.7,20.8,,,,17.6,,1013.2,
2024-03-23 00:00:00,16.8,15.4,18.9,,,,11.7,,1014.5,
2024-03-24 00:00:00,16.5,14.4,20.2,,,,19.8,,1011.9,
2024-03-25 00:00:00,17.2,14.5,20.3,,,,29.4,,1017.9,
2024-03-26 00:00:00,17,15.4,19.9,,,,11.3,,1020.2,
2024-03-27 00:00:00,16.1,15.1,18,,,,30.5,,1020.7,
2024-03-28 00:00:00,16.6,15,19.7,,,,26.9,,1019.9,
2024-03-29 00:00:00,16.7,15.3,19.5,,,,42.1,,1018.4,
2024-03-30 00:00:00,19.3,14.9,24.1,,,,42.3,,1011.6,
2024-03-31 00:00:00,18.4,15.7,22.1,,,,30.5,,1012.2,
2024-04-01 00:00:00,15.7,14.3,17.8,,,,28.3,,1018.4,
2024-04-02 00:00:00,16.8,15.1,20.1,,,,13.1,,1020.2,
2024-04-03 00:00:00,16.9,15.1,19.7,,,,39.4,,1015.4,
2024-04-04 00:00:00,17,15.4,18.9,,,,16.6,,1013.8,
2024-04-05 00:00:00,15.3,14.2,17.6,,,,28.5,,1021.6,
2024-04-06 00:00:00,13.9,12.9,15,,,,60.6,,1019.5,
2024-04-07 00:00:00,14.2,13.7,15.2,,,,64.5,,1016.1,
2024-04-08 00:00:00,14.8,14.2,15.4,,,,33.3,,1013.7,
2024-04-09 00:00:00,16,14.9,18.3,,,,10.8,,1017.9,
2024-04-10 00:00:00,15.3,13.2,17.6,,,,20.6,,1021.9,
2024-04-11 00:00:00,14.1,12.4,17.5,,,,66.7,,1025.1,
2024-04-12 00:00:00,14,11.9,17.7,,,,60.4,,1020.6,
2024-04-13 00:00:00,14.3,12.3,17.8,,,,60.7,,1015.9,
2024-04-14 00:00:00,15.3,13.3,18.6,,,,70.9,,1015,
2024-04-15 00:00:00,16.6,14.5,19.4,,,,60,,1017.6,
2024-04-16 00:00:00,17.6,15.4,21.3,,,,26.1,,1015.6,
2024-04-17 00:00:00,16.2,15,17.5,,,,17,,1015.6,
2024-04-18 00:00:00,16,14.4,19,,,,11,,1019.5,
2024-04-19 00:00:00,15.6,14.1,18.8,,,,20.9,,1016.5,
2024-04-20 00:00:00,15.2,13.6,18,,,,11.2,,1015,
2024-04-21 00:00:00,14.7,13.1,17.4,,,,17.5,,1011.1,
2024-04-22 00:00:00,15.4,13.5,17.9,,,,17.9,,1014.9,
2024-04-23 00:00:00,15.9,14.4,19.3,,,,9.6,,1017.5,
2024-04-24 00:00:00,15.7,13.8,18.8,,,,9.3,,1019.3,
2024-04-25 00:00:00,16.5,15.2,19.2,,,,15.8,,1021.4,
2024-04-26 00:00:00,15.4,14,17.6,,,,63,,1021.6,
2024-04-27 00:00:00,16.6,13.3,20,,,,75.5,,1013.9,
2024-04-28 00:00:00,16.6,15.3,18.9,,,,22.4,,1012,
2024-04-29 00:00:00,15.9,13.4,18.6,,,,26.7,,1011.9,
2024-04-30 00:00:00,16.2,14.3,17.9,,,,31.1,,1010.6,
2024-05-01 00:00:00,15.5,13.6,18.4,,,,20.7,,1014.4,
2024-05-02 00:00:00,17,14.6,21.2,,,,16.4,,1013.1,
2024-05-03 00:00:00,18.2,16.3,21.8,,,,13,,1012.5,
2024-05-04 00:00:00,15.5,14,16.9,,,,25.2,,1017.1,
2024-05-05 00:00:00,14.7,13.3,17.4,,,,37.2,,1013.6,
2024-05-06 00:00:00,15.1,13.4,17.7,,,,43.3,,1010.2,
2024-05-07 00:00:00,15.1,14.1,16.6,,,,27.3,,1014.3,
2024-05-08 00:00:00,15.9,14.2,19.6,,,,7.2,,1023.4,
2024-05-09 00:00:00,14.9,13.5,18.1,,,,20.6,,1017.3,
2024-05-10 00:00:00,13.5,13.1,14.7,,,,36.4,,1012.3,
2024-05-11 00:00:00,14.6,13.1,17.6,,,,11.7,,1022.2,
2024-05-12 00:00:00,14.4,12.7,17.2,,,,27.4,,1023.4,
2024-05-13 00:00:00,14.9,12.7,18,,,,57.5,,1018.3,
2024-05-14 00:00:00,17.8,15,21.4,,,,27,,1014.8,
2024-05-15 00:00:00,17.3,16.1,19.9,,,,11.9,,1021,
2024-05-16 00:00:00,15.9,14.3,18.2,,,,23.6,,1021.5,
2024-05-17 00:00:00,17.1,14.9,20.1,,,,13.4,,1021.9,
2024-05-18 00:00:00,16.2,14,19.6,,,,13.8,,1019.8,
2024-05-19 00:00:00,15.8,14.5,18,,,,20.1,,1018,
2024-05-20 00:00:00,15.3,14.1,17.6,,,,30.7,,1016.3,
2024-05-21 00:00:00,15.3,13.7,16.7,,,,28.8,,1019.5,
2024-05-22 00:00:00,15.5,14.3,17,,,,21.7,,1021.4,
2024-05-23 00:00:00,14.3,13.1,15.4,,,,25.8,,1022.1,
2024-05-24 00:00:00,14,12.8,16,,,,53.5,,1022.4,
2024-05-25 00:00:00,15,13.1,17.6,,,,30.2,,1022.2,
2024-05-26 00:00:00,16.2,14.5,19.1,,,,7.2,,1025.2,
2024-05-27 00:00:00,16.8,15.1,20.3,,,,13.7,,1023.1,
2024-05-28 00:00:00,17.3,14.9,21,,,,12,,1018.4,
2024-05-29 00:00:00,18.1,15,23.7,,,,21.6,,1011.6,
2024-05-30 00:00:00,13.5,11.6,14.9,,,,29.1,,1011.9,
2024-05-31 00:00:00,11.9,10.7,14.2,,,,8.9,,1020.2,
2024-06-01 00:00:00,12.2,10.8,14.2,,,,21.6,,1020.9,
2024-06-02 00:00:00,12.7,11.4,14.7,,,,29.6,,1016,
2024-06-03 00:00:00,13.1,11.8,14.8,,,,28.3,,1011.1,
2024-06-04 00:00:00,14.7,13,15.7,,,,18.7,,1011.2,
2024-06-05 00:00:00,13.8,12.6,15.1,,,,24.5,,1011.7,
2024-06-06 00:00:00,12.8,12.1,13.7,,,,17.8,,1016.4,
2024-06-07 00:00:00,13.4,11.7,15.9,,,,13.3,,1030.8,
2024-06-08 00:00:00,13.1,11.1,16.6,,,,16.2,,1032,
2024-06-09 00:00:00,13.9,11.9,16.8,,,,22.8,,1027.9,
2024-06-10 00:00:00,17.7,13.2,22.4,,,,22.2,,1022.2,
2024-06-11 00:00:00,18.3,14,20.4,,,,37,,1013.5,
2024-06-12 00:00:00,14.4,13.7,16,,,,29.6,,1021.9,
2024-06-13 00:00:00,14.6,12.6,17.6,,,,10.8,,1024.1,
2024-06-14 00:00:00,14.6,13.8,16.1,,,,11.5,,1021.4,
2024-06-15 00:00:00,14.7,13.6,17.1,,,,22.4,,1023.4,
2024-06-16 00:00:00,16.7,13.1,20,,,,33.1,,1016.2,
2024-06-17 00:00:00,17.7,14.4,19.7,,,,28.5,,1011.4,
2024-06-18 00:00:00,13.8,13.2,14.8,,,,36.4,,1014.5,
2024-06-19 00:00:00,13.8,12.6,15.9,,,,6.7,,1021.7,
2024-06-20 00:00:00,13.8,11.7,15.9,,,,15.7,,1019.7,
2024-06-21 00:00:00,14.1,13.5,15.3,,,,37,,1015.7,
2024-06-22 00:00:00,14.3,12.9,16.1,,,,14.4,,1024.1,
2024-06-23 00:00:00,15.1,13.9,16.8,,,,16.6,,1021.8,
2024-06-24 00:00:00,14.8,13.3,16.7,,,,8.3,,1027.5,
2024-06-25 00:00:00,13.3,12.3,15.5,,,,18.4,,1031.4,
2024-06-26 00:00:00,14.5,12,17.6,,,,22.2,,1029.9,
2024-06-27 00:00:00,18.9,14.2,23.5,,,,17.4,,1025.9,
2024-06-28 00:00:00,22.3,20.6,25.5,,,,18.6,,1018.5,
2024-06-29 00:00:00,17.6,14.2,20.7,,,,32.2,,1010.6,
2024-06-30 00:00:00,14.2,12.9,16.7,,,,18.5,,1015.5,
2024-07-01 00:00:00,13.2,12.4,14.7,,,,10.7,,1020.5,
2024-07-02 00:00:00,12.7,11.4,14.8,,,,21.8,,1020.3,
2024-07-03 00:00:00,12.3,11.9,13.2,,,,32.4,,1015.4,
2024-07-04 00:00:00,13,11.9,15.2,,,,30.7,,1020.4,
2024-07-05 00:00:00,13.2,12,15.2,,,,16.8,,1024.5,
2024-07-06 00:00:00,14.6,10.6,18.9,,,,22.9,,1012.7,
2024-07-07 00:00:00,10.7,8.4,15.8,,,,51.2,,1000,
2024-07-08 00:00:00,9.4,7.9,10.8,,,,36.6,,1016.1,
2024-07-09 00:00:00,11.4,10.8,12.5,,,,57.6,,1009.9,
2024-07-10 00:00:00,12.6,11.8,13.7,,,,52.7,,1009,
2024-07-11 00:00:00,12.9,11.5,13.8,,,,52.9,,1005.1,
2024-07-12 00:00:00,11.5,10.6,12.7,,,,40.9,,1011.4,
2024-07-13 00:00:00,9.8,9.1,10.7,,,,31.5,,1016.2,
2024-07-14 00:00:00,11,9.1,12.8,,,,37.4,,1021.5,
2024-07-15 00:00:00,11.9,10.3,14.9,,,,22.5,,1023.7,
2024-07-16 00:00:00,11.9,10.3,13.9,,,,24.5,,1018.6,
2024-07-17 00:00:00,11.7,10.2,13.7,,,,26.8,,1016.4,
2024-07-18 00:00:00,12,11.3,13.1,,,,31.9,,1016.9,
2024-07-19 00:00:00,11.4,10.6,12.9,,,,34,,1020.1,
2024-07-20 00:00:00,11.1,10.2,12.5,,,,9.6,,1024.8,
2024-07-21 00:00:00,11.1,9.5,13.9,,,,4.9,,1024.9,
2024-07-22 00:00:00,11.7,9.4,14.8,,,,9.8,,1022.3,
2024-07-23 00:00:00,11.7,10.2,14.4,,,,18.4,,1022.2,
2024-07-24 00:00:00,11.8,10.8,14,,,,14.2,,1025.7,
2024-07-25 00:00:00,12.3,10.4,15.2,,,,16,,1019,
2024-07-26 00:00:00,12.5,11.4,14.5,,,,27.4,,1016.8,
2024-07-27 00:00:00,10.7,8.1,12.7,,,,49.1,,1013.6,
2024-07-28 00:00:00,8.9,7.7,10.3,,,,27.1,,1022.5,
2024-07-29 00:00:00,10.4,9,12.1,,,,24.4,,1022.7,
2024-07-30 00:00:00,11.1,9.9,13.7,,,,5.2,,1026.5,
2024-07-31 00:00:00,11.6,9.8,14.1,,,,4.6,,1029.8,
2024-08-01 00:00:00,12.4,10.9,14.6,,,,5.4,,1025.6,
2024-08-02 00:00:00,11.8,10.8,14,,,,16.1,,1022.4,
2024-08-03 00:00:00,12,9.9,15.5,,,,22.5,,1013.2,
2024-08-04 00:00:00,10.5,9.4,11.4,,,,25,,1015.9,
2024-08-05 00:00:00,11,9.7,12.8,,,,39.5,,1024.1,
2024-08-06 00:00:00,12.5,10.4,15.5,,,,23.4,,1020.5,
2024-08-07 00:00:00,12.6,11.1,15.1,,,,15.3,,1015,
2024-08-08 00:00:00,11.7,10.9,13.2,,,,42.2,,1009.4,
2024-08-09 00:00:00,11.9,10.8,13.2,,,,53.6,,1012.7,
2024-08-10 00:00:00,12.4,12,13.2,,,,53.2,,1012,
2024-08-11 00:00:00,12.1,11.1,13.8,,,,29.2,,1018.7,
2024-08-12 00:00:00,12,10.7,14.5,,,,22.4,,1021.1,
2024-08-13 00:00:00,12,10.7,13.7,,,,37.7,,1012.3,
2024-08-14 00:00:00,10.3,9.5,11.8,,,,11.5,,1025.4,
2024-08-15 00:00:00,11.2,8.9,14.4,,,,7,,1022.4,
2024-08-16 00:00:00,12.2,10.2,15.8,,,,10.6,,1018.7,
2024-08-17 00:00:00,11.9,10.7,12.9,,,,39.7,,1017.9,
2024-08-18 00:00:00,13.4,11.9,16.4,,,,27.2,,1023.1,
2024-08-19 00:00:00,13.3,11.3,16.5,,,,17.1,,1021.3,
2024-08-20 00:00:00,12.7,11.7,14.7,,,,22.8,,1017.8,
2024-08-21 00:00:00,10.7,8.8,13.2,,,,21.7,,1024.7,
2024-08-22 00:00:00,11.4,8.2,15.1,,,,44.6,,1024,
2024-08-23 00:00:00,15.9,12.1,23.1,,,,22.8,,1011,
2024-08-24 00:00:00,12.2,11.5,12.9,,,,37.9,,1016.4,
2024-08-25 00:00:00,12,11,13.9,,,,30.2,,1021.2,
2024-08-26 00:00:00,12,11.4,12.8,,,,46.7,,1013,
2024-08-27 00:00:00,10.4,8,11.4,,,,55.6,,1010,
2024-08-28 00:00:00,8.5,7.4,10,,,,25.7,,1025.2,
2024-08-29 00:00:00,9.9,8.1,12.4,,,,10.9,,1033,
2024-08-30 00:00:00,12.1,9.2,15.4,,,,33.9,,1027.7,
2024-08-31 00:00:00,16,12.6,20.5,,,,28.9,,1016.5,
2024-09-01 00:00:00,14.3,12.9,16.7,,,,26.5,,1019.3,
2024-09-02 00:00:00,14.1,12.6,16.6,,,,26.1,,1018.9,
2024-09-03 00:00:00,13.7,12.1,16.1,,,,24.8,,1018.9,
2024-09-04 00:00:00,12.4,11,13.3,,,,17.4,,1020.9,
2024-09-05 00:00:00,11,10,12.3,,,,5.4,,1024.6,
2024-09-06 00:00:00,12.1,9.8,15.3,,,,12.6,,1027.7,
2024-09-07 00:00:00,11.9,10.1,15.8,,,,10.1,,1025.4,
2024-09-08 00:00:00,11.3,9.9,13.9,,,,11.3,,1028.4,
2024-09-09 00:00:00,11.6,9.9,13.7,,,,43.2,,1031.3,
2024-09-10 00:00:00,12.3,10.3,15.2,,,,59.1,,1022.2,
2024-09-11 00:00:00,13.6,11.2,17.3,,,,50,,1014.8,
2024-09-12 00:00:00,13.1,11.6,15.8,,,,14.8,,1017.9,
2024-09-13 00:00:00,12.8,11.3,15.2,,,,9.5,,1020.8,
2024-09-14 00:00:00,13.7,12,16.5,,,,10.3,,1020.9,
2024-09-15 00:00:00,12,10.9,13.3,,,,19.1,,1021.8,
2024-09-16 00:00:00,13.2,11.1,16.8,,,,9.4,,1023.7,
2024-09-17 00:00:00,12.4,10.8,15.2,,,,10.1,,1020.8,
2024-09-18 00:00:00,11,10.2,12.1,,,,23.3,,1017.8,
2024-09-19 00:00:00,11.4,10,14.6,,,,17.3,,1027.6,
2024-09-20 00:00:00,12,9.5,14.8,,,,47.9,,1031.3,
2024-09-21 00:00:00,13.1,10.6,16.4,,,,55.4,,1028.7,
2024-09-22 00:00:00,14.8,12.1,18.4,,,,63.2,,1021.6,
2024-09-23 00:00:00,16.8,13.7,20.8,,,,42.7,,1012.8,
2024-09-24 00:00:00,13.5,11.6,16.3,,,,23.3,,1014.7,
2024-09-25 00:00:00,12.6,11.1,14.8,,,,18.4,,1016.9,
2024-09-26 00:00:00,13.3,11.2,16.7,,,,11.3,,1020.5,
2024-09-27 00:00:00,13.4,11.4,16.5,,,,7.2,,1016.8,
2024-09-28 00:00:00,11.5,9.6,14.3,,,,33.6,,1010.2,
2024-09-29 00:00:00,9.9,8.9,11.3,,,,34.6,,1016.5,
2024-09-30 00:00:00,9.8,8.5,11.9,,,,24.8,,1021.6,
2024-10-01 00:00:00,11.7,10,14.4,,,,9.2,,1026.5,
2024-10-02 00:00:00,12.9,10.3,16,,,,58.1,,1024.3,
2024-10-03 00:00:00,16,12.6,20.1,,,,65.2,,1022.5,
2024-10-04 00:00:00,22.8,16.6,29.9,,,,24.4,,1020.4,
2024-10-05 00:00:00,21.5,16.3,25.8,,,,12.3,,1018,
2024-10-06 00:00:00,16.1,14.3,19.5,,,,28.9,,1013.8,
2024-10-07 00:00:00,16.4,14.7,18.6,,,,70,,1014.5,
2024-10-08 00:00:00,16.3,14.7,18.8,,,,29.2,,1015.8,
2024-10-09 00:00:00,14.4,12.8,16.7,,,,19.6,,1016.8,
2024-10-10 00:00:00,13.7,12.6,15.7,,,,25.2,,1017.4,
2024-10-11 00:00:00,15,12.4,19.1,,,,12.2,,1018.8,
2024-10-12 00:00:00,14.9,12.9,19.6,,,,9.3,,1021.2,
2024-10-13 00:00:00,14.8,13,18.5,,,,8.3,,1022.3,
2024-10-14 00:00:00,14,12,17.2,,,,24.8,,1025.6,
2024-10-15 00:00:00,14.1,11,17.4,,,,72.2,,1018.5,
2024-10-16 00:00:00,16.3,12.8,22.4,,,,26.6,,1014.1,
2024-10-17 00:00:00,14.3,12.5,17.8,,,,12.5,,1018.9,
2024-10-18 00:00:00,15,12.9,18.8,,,,9.7,,1020.2,
2024-10-19 00:00:00,14.3,12.4,18.3,,,,10.1,,1021.2,
2024-10-20 00:00:00,14.5,12.3,17.5,,,,26.2,,1023.6,
2024-10-21 00:00:00,15.3,12.9,18.5,,,,49.7,,1021.9,
2024-10-22 00:00:00,15.9,12.7,19.7,,,,55.8,,1021.2,
2024-10-23 00:00:00,20.1,14.7,26.4,,,,23,,1015.8,
2024-10-24 00:00:00,16.7,14,21.6,,,,10.3,,1018.4,
2024-10-25 00:00:00,15.8,13.5,19.5,,,,11.3,,1020.7,
2024-10-26 00:00:00,18.5,13.3,37.8,,,,25.4,,1009.2,
2024-10-27 00:00:00,13.1,11.6,14.8,,,,32.9,,1004.3,
2024-10-28 00:00:00,15.9,14.6,18.1,,,,15,,1013.3,
2024-10-29 00:00:00,16.5,14.8,20.4,,,,9,,1020.4,
2024-10-30 00:00:00,16.5,14.3,19.6,,,,15.5,,1021.4,
2024-10-31 00:00:00,16.4,14.3,19.3,,,,28.3,,1017.7,
2024-11-01 00:00:00,16.8,14.8,19.4,,,,22.3,,1014.7,
2024-11-02 00:00:00,16.2,14.4,18.1,,,,15.1,,1014.9,
2024-11-03 00:00:00,14.5,12.7,17.9,,,,25.8,,1017.4,
2024-11-04 00:00:00,12.1,10.4,14.2,,,,14.1,,1025.5,
2024-11-05 00:00:00,13.5,11,16.5,,,,22.9,,1026.4,
2024-11-06 00:00:00,14.7,11.9,17.8,,,,44.5,,1020,
2024-11-07 00:00:00,16.6,13.2,20.4,,,,64,,1016.8,
2024-11-08 00:00:00,17.2,15.6,19.8,,,,26.8,,1012.6,
2024-11-09 00:00:00,15.9,14.8,17.9,,,,32.4,,1014.7,
2024-11-10 00:00:00,15.3,14,17.2,,,,30.3,,1013.7,
2024-11-11 00:00:00,16.2,13.9,18.9,,,,29.1,,1017.5,
2024-11-12 00:00:00,16.2,15,18.4,,,,9.1,,1020,
2024-11-13 00:00:00,16.1,14.4,19.1,,,,17.7,,1024.3,
2024-11-14 00:00:00,15.2,13.1,17.6,,,,39,,1020.2,
2024-11-15 00:00:00,16.3,14.1,19.5,,,,16.7,,1015.2,
2024-11-16 00:00:00,16.9,14.7,20.3,,,,7.6,,1015.5,
2024-11-17 00:00:00,17.4,15.4,20.9,,,,9,,1013.8,
2024-11-18 00:00:00,17.5,15.6,20.5,,,,6.9,,1016.8,
2024-11-19 00:00:00,16.8,15.1,19.4,,,,20.2,,1017.2,
2024-11-20 00:00:00,16.9,15.3,19,,,,25.9,,1014.5,
2024-11-21 00:00:00,17.7,15.9,20.8,,,,17.1,,1015.1,
2024-11-22 00:00:00,16.8,15.5,18,,,,18.4,,1013.8,
2024-11-23 00:00:00,17.4,15.2,20.5,,,,13.6,,1017.7,
2024-11-24 00:00:00,18.2,16.2,21.7,,,,10,,1014.8,
2024-11-25 00:00:00,16,14,17.6,,,,25.8,,1013.4,
2024-11-26 00:00:00,14.1,13,16.1,,,,33.7,,1013.2,
2024-11-27 00:00:00,15.7,13.1,19.2,,,,11.9,,1019.4,
2024-11-28 00:00:00,16.8,14.3,20.8,,,,19.8,,1023.1,
2024-11-29 00:00:00,17.3,14.6,21,,,,27.2,,1020.4,
2024-11-30 00:00:00,18.1,16,21.2,,,,8.4,,1021.2,
2024-12-01 00:00:00,18.2,16.3,21.6,,,,7.6,,1019,
2024-12-02 00:00:00,18,16.5,20.4,,,,16.3,,1015.5,
2024-12-03 00:00:00,18.2,16.9,20.2,,,,15.6,,1013.9,
2024-12-04 00:00:00,17.8,16.1,20.4,,,,19.9,,1012.5,
2024-12-05 00:00:00,17,15.8,19,,,,30.6,,1013.3,
2024-12-06 00:00:00,16.7,16,18,,,,24.1,,1014.6,
2024-12-07 00:00:00,17.9,15.7,21.2,,,,8.6,,1017.6,
2024-12-08 00:00:00,19.1,17,22.3,,,,6.8,,1019.2,
2024-12-09 00:00:00,19,16.6,21.9,,,,12.7,,1016.8,
2024-12-10 00:00:00,19.7,17.3,23.1,,,,13.3,,1016,
2024-12-11 00:00:00,19.1,16.7,22.1,,,,13.1,,1016,
2024-12-12 00:00:00,17.5,15.6,20.3,,,,15.5,,1016.1,
2024-12-13 00:00:00,16.6,14.9,19,,,,13.6,,1017.8,
2024-12-14 00:00:00,18,15.2,22.2,,,,6.7,,1016.3,
2024-12-15 00:00:00,15.4,14,16.3,,,,16.8,,1013,
2024-12-16 00:00:00,15.6,14.1,17.5,,,,16.1,,1017.4,
2024-12-17 00:00:00,16.7,14.2,19.4,,,,10,,1017.7,
2024-12-18 00:00:00,18.3,15.9,22.5,,,,8.9,,1018.4,
2024-12-19 00:00:00,18.6,15.9,22.4,,,,12.2,,1017.5,
2024-12-20 00:00:00,18.4,16.2,21.9,,,,8.6,,1019.4,
2024-12-21 00:00:00,18,16.4,20.6,,,,22.1,,1017,
2024-12-22 00:00:00,18.6,16.5,22,,,,17,,1013,
2024-12-23 00:00:00,18,16.7,20,,,,8.5,,1017.7,
2024-12-24 00:00:00,18.6,15.9,22.1,,,,26.1,,1018.3,
2024-12-25 00:00:00,19.6,17.1,22.7,,,,53.8,,1012.6,
2024-12-26 00:00:00,20.6,18.1,24.5,,,,34.7,,1008.6,
2024-12-27 00:00:00,18.6,17.5,20.5,,,,13,,1012.8,
2024-12-28 00:00:00,20.3,18,23.3,,,,13.6,,1013,
2024-12-29 00:00:00,20.1,17.3,22.5,,,,23.5,,1011.6,
2024-12-30 00:00:00,18.3,15.7,21.9,,,,40.2,,1010.9,
