date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-04-30 00:00:00,15.3,14.1,16.8,,,,22.3,,1015.6,
2019-05-01 00:00:00,16.1,13.8,19.7,,,,10.7,,1017.3,
2019-05-02 00:00:00,14.5,13.2,16.2,,,,33.7,,1012.8,
2019-05-03 00:00:00,15.2,14.3,16.5,,,,28,,1019.2,
2019-05-04 00:00:00,14.2,12.5,15.9,,,,23.9,,1021.9,
2019-05-05 00:00:00,14.7,12.1,17.1,,,,57.6,,1014.9,
2019-05-06 00:00:00,16,14.6,18.2,,,,24,,1016.8,
2019-05-07 00:00:00,15,13.8,17.1,,,,16.8,,1018,
2019-05-08 00:00:00,13.9,13,15,,,,24.5,,1018.1,
2019-05-09 00:00:00,15.4,13.4,18.4,,,,13.4,,1022.1,
2019-05-10 00:00:00,17.9,14.9,22,,,,9.7,,1018.7,
2019-05-11 00:00:00,17.8,16.1,20.3,,,,19.4,,1017.5,
2019-05-12 00:00:00,17.6,16.3,19.7,,,,11.2,,1017.9,
2019-05-13 00:00:00,16.3,14.9,18.1,,,,47.1,,1016.7,
2019-05-14 00:00:00,18.2,16.2,21.1,,,,26.4,,1013.1,
2019-05-15 00:00:00,16.4,15.1,18.3,,,,12.9,,1019.2,
2019-05-16 00:00:00,15.3,14.1,17,,,,36.4,,1017.2,
2019-05-17 00:00:00,16.7,14.7,20.3,,,,20.4,,1013.4,
2019-05-18 00:00:00,15.5,13.5,18.4,,,,24.9,,1015.8,
2019-05-19 00:00:00,14.7,13.4,17.1,,,,33.2,,1010.5,
2019-05-20 00:00:00,13.4,12.6,14.2,,,,41.2,,1015.6,
2019-05-21 00:00:00,13.9,12.3,17.2,,,,27.4,,1023.4,
2019-05-22 00:00:00,14.6,12.8,17.2,,,,13.8,,1021.8,
2019-05-23 00:00:00,15.1,14,17.3,,,,9.6,,1022.9,
2019-05-24 00:00:00,15.1,13.4,17.4,,,,27.9,,1022.1,
2019-05-25 00:00:00,18.9,14.6,23,,,,19.1,,1017.7,
2019-05-26 00:00:00,21.4,16.4,24.4,,,,25.8,,1013.1,
2019-05-27 00:00:00,14.8,12.9,16.4,,,,18.6,,1022,
2019-05-28 00:00:00,13.9,12.5,16.5,,,,62.7,,1022.3,
2019-05-29 00:00:00,16.9,12.9,21,,,,25.1,,1015.9,
2019-05-30 00:00:00,16,14.3,18.2,,,,17.1,,1016.5,
2019-05-31 00:00:00,15.1,13.5,17.6,,,,7.9,,1019.6,
2019-06-01 00:00:00,14.5,13.4,16.4,,,,13,,1019.6,
2019-06-02 00:00:00,15.1,13.2,17.9,,,,15.5,,1022.6,
2019-06-03 00:00:00,16.6,14.9,19.3,,,,19.3,,1019.5,
2019-06-04 00:00:00,14.8,13.6,15.8,,,,31.3,,1015.8,
2019-06-05 00:00:00,12.7,10.9,13.8,,,,42.4,,1018.4,
2019-06-06 00:00:00,11.7,10.3,14,,,,16.5,,1025.6,
2019-06-07 00:00:00,12.6,10.5,14.6,,,,27.2,,1022.5,
2019-06-08 00:00:00,15.5,13.2,18,,,,18.1,,1024.8,
2019-06-09 00:00:00,18.3,14.7,21.9,,,,35.9,,1014.2,
2019-06-10 00:00:00,14.5,13.6,15.8,,,,33.2,,1021.6,
2019-06-11 00:00:00,14.1,12.7,16.2,,,,38.8,,1017.3,
2019-06-12 00:00:00,12.4,10.5,14,,,,28.9,,1024.6,
2019-06-13 00:00:00,12.2,9.8,15.9,,,,4.8,,1032.7,
2019-06-14 00:00:00,13.4,10.7,16.9,,,,7.2,,1027.4,
2019-06-15 00:00:00,14.1,12.4,16.3,,,,15.1,,1022.6,
2019-06-16 00:00:00,14.9,13,18.2,,,,13.6,,1019.9,
2019-06-17 00:00:00,15.1,13.3,17.5,,,,11.8,,1021.4,
2019-06-18 00:00:00,18.3,14.3,23.8,,,,20.2,,1020.9,
2019-06-19 00:00:00,19.2,17.4,22.3,,,,28.3,,1020.8,
2019-06-20 00:00:00,18.6,16.8,21.8,,,,24.9,,1019.6,
2019-06-21 00:00:00,16,12.5,19.3,,,,44.5,,1011.6,
2019-06-22 00:00:00,13.2,12.2,14.4,,,,23.9,,1021.8,
2019-06-23 00:00:00,14.1,12.4,16.9,,,,11,,1023.5,
2019-06-24 00:00:00,13.9,12.6,16.5,,,,12.3,,1020.3,
2019-06-25 00:00:00,12.6,11.8,14.2,,,,55.2,,1020.3,
2019-06-26 00:00:00,13.7,12,16.5,,,,34.4,,1019.9,
2019-06-27 00:00:00,13.3,11.8,16.5,,,,33,,1011.4,
2019-06-28 00:00:00,11.8,11.1,12.4,,,,44.6,,1014.4,
2019-06-29 00:00:00,12.7,11,14.7,,,,38.1,,1015.4,
2019-06-30 00:00:00,12.5,11.5,14.5,,,,35.6,,1011.6,
2019-07-01 00:00:00,12.3,11.2,13.1,,,,27.7,,1017.9,
2019-07-02 00:00:00,13.1,12.1,14,,,,47.9,,1020.2,
2019-07-03 00:00:00,14.3,13.5,15.7,,,,31.1,,1022.7,
2019-07-04 00:00:00,13.7,12.6,15.9,,,,26.7,,1021.3,
2019-07-05 00:00:00,13.3,11.4,16.2,,,,16.2,,1024.3,
2019-07-06 00:00:00,13,11.4,14.1,,,,38.8,,1017.8,
2019-07-07 00:00:00,14,13.1,15.6,,,,25.2,,1021.2,
2019-07-08 00:00:00,13.7,12.9,15.4,,,,33,,1024.6,
2019-07-09 00:00:00,14.4,13.1,16.6,,,,19.1,,1024.6,
2019-07-10 00:00:00,15,13,18.5,,,,11.9,,1020.3,
2019-07-11 00:00:00,13.7,12.8,14.9,,,,15.5,,1018.7,
2019-07-12 00:00:00,13.1,12,15.2,,,,22.4,,1023.6,
2019-07-13 00:00:00,13.3,11.6,15.8,,,,18.9,,1021.1,
2019-07-14 00:00:00,12.9,12,14,,,,18.6,,1020,
2019-07-15 00:00:00,13.1,11.1,15.6,,,,15.5,,1021.6,
2019-07-16 00:00:00,13.3,12.1,15.2,,,,17.1,,1019.2,
2019-07-17 00:00:00,12.6,11.5,14.5,,,,43.4,,1018,
2019-07-18 00:00:00,13.6,13,14.4,,,,47.9,,1017.1,
2019-07-19 00:00:00,10.7,8.9,12.9,,,,31.8,,1021.9,
2019-07-20 00:00:00,9.8,8.2,12.8,,,,19.2,,1029.3,
2019-07-21 00:00:00,12.9,8.2,17.8,,,,19.3,,1019.6,
2019-07-22 00:00:00,13.3,11.9,14.3,,,,40.4,,1009.9,
2019-07-23 00:00:00,11.2,9.9,12.5,,,,52.5,,1002.6,
2019-07-24 00:00:00,11.5,10,13.2,,,,42.5,,1016.1,
2019-07-25 00:00:00,12.4,11.3,14.5,,,,36,,1020,
2019-07-26 00:00:00,13.5,11.5,16.4,,,,12.8,,1022.8,
2019-07-27 00:00:00,13.9,12.5,16.6,,,,10.1,,1015.9,
2019-07-28 00:00:00,12.5,11.4,14.4,,,,14.8,,1014,
2019-07-29 00:00:00,12.3,10.9,14.1,,,,38.7,,1010.8,
2019-07-30 00:00:00,12.1,11.5,13.3,,,,53,,1012,
2019-07-31 00:00:00,11.9,10.6,14.1,,,,16.8,,1022.2,
2019-08-01 00:00:00,12.5,10.5,15.2,,,,32.6,,1019.8,
2019-08-02 00:00:00,13.3,11.6,15.7,,,,13.5,,1017.4,
2019-08-03 00:00:00,13.3,11.8,16.3,,,,8.7,,1020.5,
2019-08-04 00:00:00,12.5,11.4,14.4,,,,25.4,,1020.2,
2019-08-05 00:00:00,12.8,11.9,14,,,,43.7,,1019.9,
2019-08-06 00:00:00,13.4,12.1,15.7,,,,39.1,,1018,
2019-08-07 00:00:00,11.8,11,12.4,,,,43.1,,1012.4,
2019-08-08 00:00:00,11.1,10.1,12.3,,,,25.8,,1024.2,
2019-08-09 00:00:00,11.9,10.5,14,,,,30.7,,1028.5,
2019-08-10 00:00:00,12.8,11.2,15.1,,,,25.5,,1021.5,
2019-08-11 00:00:00,12.1,10.7,13.1,,,,36.2,,1019.6,
2019-08-12 00:00:00,11.8,10.8,13.2,,,,25.3,,1023.7,
2019-08-13 00:00:00,12.4,10.9,14.4,,,,25.6,,1025.1,
2019-08-14 00:00:00,13.9,12.3,17,,,,15.2,,1029.4,
2019-08-15 00:00:00,14.6,12.4,18.1,,,,9.3,,1027.1,
2019-08-16 00:00:00,14.3,12.3,17.8,,,,12.2,,1025.7,
2019-08-17 00:00:00,14.2,12.4,16.3,,,,48.4,,1020.5,
2019-08-18 00:00:00,15.2,13.4,17.3,,,,21.1,,1017.8,
2019-08-19 00:00:00,13.8,12.6,15.9,,,,11,,1029.3,
2019-08-20 00:00:00,13.9,11.7,17.1,,,,19.7,,1030.2,
2019-08-21 00:00:00,17.4,11.9,23.9,,,,19.3,,1023.6,
2019-08-22 00:00:00,17,14.2,18.7,,,,10.8,,1022.4,
2019-08-23 00:00:00,16.4,12.9,19.5,,,,15.2,,1022.9,
2019-08-24 00:00:00,18.4,14.1,20.9,,,,24.2,,1019.9,
2019-08-25 00:00:00,13.5,12.1,14.9,,,,25.4,,1020.7,
2019-08-26 00:00:00,12.3,11.6,13.5,,,,22.2,,1024.1,
2019-08-27 00:00:00,11.9,10.8,13.4,,,,17.3,,1026.3,
2019-08-28 00:00:00,12.2,10.5,15.3,,,,7.1,,1026.9,
2019-08-29 00:00:00,12.4,11.1,14.8,,,,12.4,,1022.8,
2019-08-30 00:00:00,11.5,10.8,12.6,,,,23.4,,1020.1,
2019-08-31 00:00:00,12.3,10.8,13.8,,,,24.8,,1022.4,
2019-09-01 00:00:00,13.2,11.8,14.7,,,,26.9,,1023,
2019-09-02 00:00:00,14.7,13.1,18,,,,7.6,,1024.1,
2019-09-03 00:00:00,14,12.5,16.2,,,,8.8,,1022,
2019-09-04 00:00:00,14.2,12.8,17.1,,,,14.6,,1023.2,
2019-09-05 00:00:00,13.4,12,15.5,,,,45.8,,1025.1,
2019-09-06 00:00:00,15.8,12.2,19.3,,,,33.5,,1024.4,
2019-09-07 00:00:00,23.1,17,29.9,,,,16,,1019.2,
2019-09-08 00:00:00,22.7,15.5,26.2,,,,28.2,,1016.3,
2019-09-09 00:00:00,15.8,14.8,18.3,,,,13.7,,1017.8,
2019-09-10 00:00:00,14.9,13.3,17,,,,17.1,,1015,
2019-09-11 00:00:00,13.9,12.9,16.3,,,,23.8,,1014.8,
2019-09-12 00:00:00,12,11,12.8,,,,32.5,,1016.1,
2019-09-13 00:00:00,12.4,10.7,14.9,,,,16.4,,1023,
2019-09-14 00:00:00,14.1,11.6,18,,,,15.1,,1019.3,
2019-09-15 00:00:00,14.9,13.2,17.5,,,,32.1,,1016.7,
2019-09-16 00:00:00,15.8,13.8,18.5,,,,21.5,,1018.7,
2019-09-17 00:00:00,16.7,14.7,19.9,,,,9.1,,1018.8,
2019-09-18 00:00:00,16.9,15.2,20,,,,20.2,,1018.9,
2019-09-19 00:00:00,17.9,15.4,22,,,,35.4,,1011,
2019-09-20 00:00:00,15.1,14.2,16.6,,,,32.6,,1015.1,
2019-09-21 00:00:00,13.9,13.3,14.5,,,,21.3,,1016.9,
2019-09-22 00:00:00,14.3,13,16.5,,,,12,,1025.8,
2019-09-23 00:00:00,14.8,12.6,18,,,,13.1,,1030.2,
2019-09-24 00:00:00,14.9,13.6,17.1,,,,37.2,,1029.4,
2019-09-25 00:00:00,17.9,13.1,22,,,,33.3,,1026.2,
2019-09-26 00:00:00,23.9,20.2,28.7,,,,11.3,,1020.8,
2019-09-27 00:00:00,20.1,16.1,22.1,,,,18.7,,1017.2,
2019-09-28 00:00:00,16.4,15.3,18.6,,,,50.1,,1011.2,
2019-09-29 00:00:00,15.1,14,16.6,,,,24.2,,1015.6,
2019-09-30 00:00:00,14.9,13.6,17.2,,,,7.8,,1023.7,
2019-10-01 00:00:00,15.8,13.3,19,,,,16.6,,1023.1,
2019-10-02 00:00:00,16.2,14.5,18.6,,,,15.4,,1015.2,
2019-10-03 00:00:00,15.6,14,18,,,,19.8,,1017.5,
2019-10-04 00:00:00,14.9,13.5,17.1,,,,30,,1018.4,
2019-10-05 00:00:00,15.8,13.6,18.8,,,,14.8,,1015.6,
2019-10-06 00:00:00,15.5,14.1,17.9,,,,15.4,,1016.4,
2019-10-07 00:00:00,15.4,14,17.7,,,,22.1,,1016.9,
2019-10-08 00:00:00,15.1,13.8,17.2,,,,34.5,,1016.6,
2019-10-09 00:00:00,13.5,11.8,15.1,,,,18.4,,1024.2,
2019-10-10 00:00:00,14.4,11.5,18.1,,,,19.7,,1026.9,
2019-10-11 00:00:00,15.8,13.1,19.7,,,,19,,1020.1,
2019-10-12 00:00:00,16.3,13.9,19.3,,,,10.5,,1018.7,
2019-10-13 00:00:00,17.1,14.1,20.3,,,,37.9,,1017.1,
2019-10-14 00:00:00,16.7,15.1,17.9,,,,24.2,,1016.1,
2019-10-15 00:00:00,16.8,14.4,19.9,,,,13.2,,1022.8,
2019-10-16 00:00:00,17.5,15,21.1,,,,14.4,,1018,
2019-10-17 00:00:00,17.4,15.9,20.1,,,,15.1,,1015.1,
2019-10-18 00:00:00,18.1,15.8,21.1,,,,13.7,,1015.1,
2019-10-19 00:00:00,17.6,16,20,,,,13.3,,1013.4,
2019-10-20 00:00:00,15.9,13.6,17.6,,,,12,,1017,
2019-10-21 00:00:00,14.5,11.8,16.9,,,,22.5,,1020.4,
2019-10-22 00:00:00,14.5,11.6,18.3,,,,30.1,,1013.9,
2019-10-23 00:00:00,14.9,13.2,16.9,,,,25.9,,1012.3,
2019-10-24 00:00:00,15.6,13.4,19.3,,,,33.9,,1008.7,
2019-10-25 00:00:00,14.7,13.3,15.9,,,,23.9,,1009.8,
2019-10-26 00:00:00,15.2,13.1,17.9,,,,20.4,,1014.6,
2019-10-27 00:00:00,14.1,11.9,16.7,,,,39.8,,1009.9,
2019-10-28 00:00:00,12,11.1,13.3,,,,33.7,,1014.9,
2019-10-29 00:00:00,13.5,11.2,15.6,,,,25.8,,1021.6,
2019-10-30 00:00:00,14.6,12.4,17.6,,,,14.9,,1024.5,
2019-10-31 00:00:00,15.2,12.8,18.4,,,,35.3,,1022.1,
2019-11-01 00:00:00,16.8,13.2,21.6,,,,30.2,,1013.2,
2019-11-02 00:00:00,16.1,14.5,18.8,,,,33.1,,1014,
2019-11-03 00:00:00,16,14.2,18.4,,,,14.1,,1020.8,
2019-11-04 00:00:00,17.3,13.5,20.6,,,,41,,1016.9,
2019-11-05 00:00:00,18.8,15.5,21.8,,,,28.6,,1012.7,
2019-11-06 00:00:00,15.1,13.1,17.5,,,,40.4,,1012.2,
2019-11-07 00:00:00,14.1,12.7,15.9,,,,25.7,,1018.8,
2019-11-08 00:00:00,15.7,13.6,18.7,,,,31,,1020.7,
2019-11-09 00:00:00,16.6,14,19.9,,,,68.1,,1013.2,
2019-11-10 00:00:00,17.1,14.4,20.1,,,,55,,1011.8,
2019-11-11 00:00:00,17.2,15.2,20,,,,20.3,,1011.6,
2019-11-12 00:00:00,17,15.5,19.1,,,,23,,1014.8,
2019-11-13 00:00:00,16.9,15.2,19.7,,,,34,,1017.9,
2019-11-14 00:00:00,17.1,14.8,19.7,,,,21.4,,1018.5,
2019-11-15 00:00:00,18,16.2,20.9,,,,14.5,,1015.5,
2019-11-16 00:00:00,16.4,14.8,18.1,,,,17.1,,1014.2,
2019-11-17 00:00:00,15.8,13.8,18,,,,7.2,,1017,
2019-11-18 00:00:00,15.4,13.4,17.9,,,,8.5,,1017.4,
2019-11-19 00:00:00,16,13.9,18.8,,,,7.6,,1018.8,
2019-11-20 00:00:00,16.3,13.5,20,,,,15.3,,1015.3,
2019-11-21 00:00:00,16.9,14.6,19.7,,,,9.2,,1014.6,
2019-11-22 00:00:00,17.4,15.1,20.4,,,,12.9,,1013.1,
2019-11-23 00:00:00,16.4,13.9,18.7,,,,27.2,,1015.7,
2019-11-24 00:00:00,16.9,14.5,19.6,,,,25.7,,1018.2,
2019-11-25 00:00:00,17.5,15.2,20.2,,,,22.8,,1018.4,
2019-11-26 00:00:00,18.2,15.1,21.8,,,,8.9,,1017,
2019-11-27 00:00:00,18.7,15.3,22.4,,,,15.6,,1014.1,
2019-11-28 00:00:00,19.5,16,23.4,,,,23.5,,1010.1,
2019-11-29 00:00:00,18,16.4,20.1,,,,24.7,,1012.7,
2019-11-30 00:00:00,17.3,15.4,19.5,,,,19.9,,1017,
2019-12-01 00:00:00,17.3,14.4,20.8,,,,16.8,,1016.3,
2019-12-02 00:00:00,17,15.7,19,,,,26.5,,1012.3,
2019-12-03 00:00:00,15.3,13.5,18.4,,,,18,,1023,
2019-12-04 00:00:00,15.3,12.6,17.9,,,,56.4,,1024.3,
2019-12-05 00:00:00,20.9,14,28.2,,,,33.5,,1013.9,
2019-12-06 00:00:00,20.9,18,22.5,,,,13.8,,1010.7,
2019-12-07 00:00:00,18.7,16.7,21.7,,,,24.1,,1012,
2019-12-08 00:00:00,16.9,15.6,18.6,,,,48.9,,1011.8,
2019-12-09 00:00:00,17.4,14.8,20.5,,,,60.3,,1011.2,
2019-12-10 00:00:00,17.7,15.4,20.6,,,,51.2,,1011,
2019-12-11 00:00:00,18.4,15.8,21,,,,28.6,,1013.3,
2019-12-12 00:00:00,18.7,16.1,21.9,,,,36.3,,1013.7,
2019-12-13 00:00:00,19.1,16.5,21.8,,,,26.4,,1012.8,
2019-12-14 00:00:00,16.6,14.1,18.2,,,,26,,1013.7,
2019-12-15 00:00:00,15.2,13.2,17.3,,,,17.6,,1021.8,
2019-12-16 00:00:00,18.1,13.9,23.4,,,,20.3,,1016.4,
2019-12-17 00:00:00,17.8,15.8,19.9,,,,30.8,,1006.1,
2019-12-18 00:00:00,16.1,14,18.4,,,,38.6,,1009.4,
2019-12-19 00:00:00,16.3,13.4,19,,,,38.7,,1012.1,
2019-12-20 00:00:00,17.8,14.4,20.7,,,,37.5,,1013.6,
2019-12-21 00:00:00,17.3,15.6,19.3,,,,21.6,,1019.3,
2019-12-22 00:00:00,17.8,14.5,21.8,,,,16.9,,1020.7,
2019-12-23 00:00:00,17.8,15.6,20.3,,,,15.4,,1013.8,
2019-12-24 00:00:00,16.4,14.9,18.5,,,,28.7,,1012.5,
2019-12-25 00:00:00,15.5,13.8,17.5,,,,31.2,,1012.8,
2019-12-26 00:00:00,14.3,12.5,16.1,,,,34.6,,1014,
2019-12-27 00:00:00,16.2,13.7,19.6,,,,22.4,,1022.4,
2019-12-28 00:00:00,16.5,13.8,19.7,,,,57.7,,1014.1,
2019-12-29 00:00:00,17.5,15.2,20.6,,,,43.6,,1011.1,
2019-12-30 00:00:00,17.8,15.8,20.7,,,,19.2,,1013.4,
2019-12-31 00:00:00,18,15.5,21.2,,,,20.3,,1015.6,
