date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-04-09 00:00:00,15.3,13.7,18.1,,,,14.6,,1019.3,
2023-04-10 00:00:00,14.9,13.1,17,,,,19.1,,1021.3,
2023-04-11 00:00:00,15.7,13.9,18.7,,,,9.3,,1021.1,
2023-04-12 00:00:00,15.7,13.9,18.9,,,,13.7,,1013.9,
2023-04-13 00:00:00,16.1,14.8,18.5,,,,20.4,,1015.8,
2023-04-14 00:00:00,16.2,14.2,19.5,,,,9.2,,1024.9,
2023-04-15 00:00:00,16.3,14.1,19.7,,,,13.7,,1025.7,
2023-04-16 00:00:00,16.9,14.5,20.4,,,,20.6,,1018.1,
2023-04-17 00:00:00,17.7,15.6,21,,,,11.1,,1012.4,
2023-04-18 00:00:00,17.4,15,21,,,,9.6,,1015.3,
2023-04-19 00:00:00,17.3,15.5,19.8,,,,13.9,,1012.2,
2023-04-20 00:00:00,14,12.6,15.1,,,,28.8,,1011.2,
2023-04-21 00:00:00,14.4,12.2,17.7,,,,5.6,,1016.6,
2023-04-22 00:00:00,13.5,11.9,15.6,,,,33.4,,1009.8,
2023-04-23 00:00:00,15.7,13.9,17.4,,,,43.9,,1011,
2023-04-24 00:00:00,16.3,15.1,18,,,,31.7,,1013.5,
2023-04-25 00:00:00,16.1,14.3,19,,,,13.2,,1017.8,
2023-04-26 00:00:00,16.1,14.3,19.3,,,,15.4,,1013.8,
2023-04-27 00:00:00,15.2,14.2,17,,,,32.3,,1013.9,
2023-04-28 00:00:00,15.3,13.8,17.7,,,,29.5,,1018.8,
2023-04-29 00:00:00,15.5,14.2,18.2,,,,12.5,,1023,
2023-04-30 00:00:00,15.5,13.1,18.9,,,,23.6,,1019.3,
2023-05-01 00:00:00,16.2,14.4,19.3,,,,8,,1016.5,
2023-05-02 00:00:00,16.1,14.7,18.3,,,,7.6,,1020.1,
2023-05-03 00:00:00,15.8,14.1,18.8,,,,9,,1021.6,
2023-05-04 00:00:00,15.8,14,18.6,,,,7.6,,1021,
2023-05-05 00:00:00,16.2,14.1,19.3,,,,10.3,,1017.3,
2023-05-06 00:00:00,15,14,16.2,,,,14.9,,1016.7,
2023-05-07 00:00:00,15.9,14.2,19.3,,,,14.2,,1022.4,
2023-05-08 00:00:00,16,14.8,18.4,,,,9.9,,1022.1,
2023-05-09 00:00:00,16.7,14.4,20.3,,,,9.4,,1020.1,
2023-05-10 00:00:00,17,15.3,19.8,,,,14.7,,1013.4,
2023-05-11 00:00:00,13.9,11.7,15,,,,13.3,,1019.6,
2023-05-12 00:00:00,12,11.1,13.6,,,,25.9,,1028.1,
2023-05-13 00:00:00,12.9,11.1,15.7,,,,43.1,,1029.5,
2023-05-14 00:00:00,13.9,12.3,16.6,,,,38,,1029.8,
2023-05-15 00:00:00,14.6,12.9,17.4,,,,26.1,,1026.3,
2023-05-16 00:00:00,15.1,13.5,18,,,,10.3,,1021.2,
2023-05-17 00:00:00,14,13.1,15,,,,12.2,,1018.4,
2023-05-18 00:00:00,14.1,12.5,17.1,,,,10.3,,1022.8,
2023-05-19 00:00:00,14,12.4,16.9,,,,13.7,,1023.2,
2023-05-20 00:00:00,13.9,12.7,15.7,,,,29.4,,1018.4,
2023-05-21 00:00:00,14.4,12.7,16.8,,,,20.9,,1019,
2023-05-22 00:00:00,14.6,11.8,18.6,,,,22.6,,1018.5,
2023-05-23 00:00:00,15.1,13.6,17.4,,,,20.1,,1014.4,
2023-05-24 00:00:00,13.9,12.6,16.7,,,,37.4,,1009.4,
2023-05-25 00:00:00,11.6,10.1,13.3,,,,26.4,,1010.9,
2023-05-26 00:00:00,12,10.7,14.7,,,,27.7,,1021,
2023-05-27 00:00:00,13,10.8,16.5,,,,32.4,,1015.8,
2023-05-28 00:00:00,13.7,11.8,16.7,,,,18.3,,1014.4,
2023-05-29 00:00:00,12.9,12.4,14.4,,,,54.9,,1015.6,
2023-05-30 00:00:00,12.9,11.3,14.6,,,,24,,1017.7,
2023-05-31 00:00:00,14.8,13.3,17.2,,,,12.4,,1022.1,
2023-06-01 00:00:00,15.4,13.9,18.2,,,,9,,1018.4,
2023-06-02 00:00:00,14.8,12.5,18,,,,30.3,,1009,
2023-06-03 00:00:00,12.6,11.7,13.5,,,,44.1,,1009.4,
2023-06-04 00:00:00,11.4,10.5,12.1,,,,35,,1014.8,
2023-06-05 00:00:00,12.1,11,14.3,,,,20.5,,1021.6,
2023-06-06 00:00:00,13,10.4,16.6,,,,14,,1015.9,
2023-06-07 00:00:00,12.3,11.4,14.1,,,,36.4,,1010.8,
2023-06-08 00:00:00,13.9,11.9,15.7,,,,37,,1010,
2023-06-09 00:00:00,13.9,12.7,16.1,,,,10.3,,1020.4,
2023-06-10 00:00:00,13.2,11.4,15.3,,,,22.8,,1020.4,
2023-06-11 00:00:00,12.6,11.8,13.9,,,,38.1,,1013.3,
2023-06-12 00:00:00,12.6,12.2,13.4,,,,33.8,,1016.9,
2023-06-13 00:00:00,13.4,12.9,14.3,,,,50.2,,1014.6,
2023-06-14 00:00:00,13.4,11.8,14.2,,,,44.8,,1010.8,
2023-06-15 00:00:00,13,11.7,14.4,,,,34.8,,1012.3,
2023-06-16 00:00:00,13.1,11.7,14.8,,,,45.8,,1013,
2023-06-17 00:00:00,13.1,12.3,13.7,,,,44.2,,1013,
2023-06-18 00:00:00,12.4,11.5,14,,,,43,,1017.1,
2023-06-19 00:00:00,11.4,10.8,12,,,,50.2,,1014.2,
2023-06-20 00:00:00,11.6,10.7,12.8,,,,27.9,,1022.9,
2023-06-21 00:00:00,11.9,10.6,14,,,,29.6,,1022.8,
2023-06-22 00:00:00,13.1,9.7,16.5,,,,33,,1019.6,
2023-06-23 00:00:00,14.3,13.1,15.9,,,,31.8,,1015.7,
2023-06-24 00:00:00,13,11.8,14.7,,,,20,,1021.4,
2023-06-25 00:00:00,11.6,11,12.8,,,,41.1,,1021.9,
2023-06-26 00:00:00,12.4,11.2,14.8,,,,54.6,,1019.1,
2023-06-27 00:00:00,12.7,11.8,14.7,,,,47.7,,1012.8,
2023-06-28 00:00:00,13,10.9,16.3,,,,16,,1013.9,
2023-06-29 00:00:00,12.2,11.6,13,,,,38,,1019.2,
2023-06-30 00:00:00,12.6,11.8,14.3,,,,30.6,,1024.5,
2023-07-01 00:00:00,13.3,11.9,15.8,,,,24.6,,1024.4,
2023-07-02 00:00:00,14.2,12.4,17.7,,,,8.3,,1025,
2023-07-03 00:00:00,13.2,11.8,15.7,,,,11.3,,1025,
2023-07-04 00:00:00,12.6,11.1,14.6,,,,11.6,,1028.4,
2023-07-05 00:00:00,11.8,9.6,14.1,,,,30.2,,1027.1,
2023-07-06 00:00:00,15.7,11.6,21.3,,,,26.1,,1016.3,
2023-07-07 00:00:00,12.8,11.6,13.9,,,,45.1,,1012.9,
2023-07-08 00:00:00,10.3,8.9,12.2,,,,42.7,,1018.8,
2023-07-09 00:00:00,10.3,9.2,12.3,,,,15,,1031.9,
2023-07-10 00:00:00,11.2,9.4,14.4,,,,12.7,,1039.6,
2023-07-11 00:00:00,11.9,9.3,15.6,,,,17.4,,1037.3,
2023-07-12 00:00:00,13.8,10.2,17.8,,,,18,,1031.2,
2023-07-13 00:00:00,16.3,12.6,20.2,,,,19.5,,1025.8,
2023-07-14 00:00:00,18.9,16,22.6,,,,18,,1018.8,
2023-07-15 00:00:00,13.7,12.5,15.6,,,,32.2,,1018.7,
2023-07-16 00:00:00,13.1,12.3,14.4,,,,34.2,,1023.3,
2023-07-17 00:00:00,13.6,11.5,16.2,,,,24.3,,1023.2,
2023-07-18 00:00:00,12.4,10.8,13.3,,,,33.1,,1021.5,
2023-07-19 00:00:00,10.3,8.9,12.2,,,,14.8,,1031.9,
2023-07-20 00:00:00,10.3,8.2,13,,,,37.1,,1033.6,
2023-07-21 00:00:00,12.2,9.3,16.2,,,,19.2,,1023.2,
2023-07-22 00:00:00,12,11.1,13.7,,,,23.5,,1019.1,
2023-07-23 00:00:00,11.3,9.9,13.4,,,,7.7,,1024.9,
2023-07-24 00:00:00,11.7,9.3,14.8,,,,11.7,,1027.9,
2023-07-25 00:00:00,12.9,10.8,16.5,,,,11.1,,1021.4,
2023-07-26 00:00:00,12.3,11.1,14.9,,,,15.8,,1018.5,
2023-07-27 00:00:00,11.8,10.5,13.7,,,,28.1,,1019,
2023-07-28 00:00:00,11.2,10.4,12.7,,,,24.8,,1012.2,
2023-07-29 00:00:00,9.8,9.3,10.5,,,,21.1,,1017.6,
2023-07-30 00:00:00,10,9.2,10.7,,,,30.9,,1027.4,
2023-07-31 00:00:00,11.1,10.2,12.6,,,,16,,1030.9,
2023-08-01 00:00:00,12,10.1,15.6,,,,9.9,,1033.6,
2023-08-02 00:00:00,13.8,9.7,18.4,,,,19.1,,1026.7,
2023-08-03 00:00:00,19.4,14.9,24.4,,,,19,,1019,
2023-08-04 00:00:00,16,12.5,19.5,,,,23.3,,1020.3,
2023-08-05 00:00:00,12.3,10.8,15,,,,21.5,,1023,
2023-08-06 00:00:00,12.3,10.7,14.2,,,,20.4,,1025.4,
2023-08-07 00:00:00,13.6,11.9,16.6,,,,11,,1025.2,
2023-08-08 00:00:00,12.6,11.6,15,,,,18.2,,1028.5,
2023-08-09 00:00:00,14.1,11.2,17.2,,,,35.6,,1025.3,
2023-08-10 00:00:00,17.5,14,22.6,,,,13.7,,1018.2,
2023-08-11 00:00:00,15.8,13.5,18.7,,,,11.9,,1014.9,
2023-08-12 00:00:00,12.9,11.8,14.8,,,,15.4,,1017.6,
2023-08-13 00:00:00,12,10.8,14.2,,,,10.4,,1019.7,
2023-08-14 00:00:00,11.5,10.5,13.7,,,,11.8,,1020.7,
2023-08-15 00:00:00,12,9.6,14.6,,,,47.8,,1022,
2023-08-16 00:00:00,13.6,11.8,17.1,,,,33,,1014.1,
2023-08-17 00:00:00,11.5,10.8,12.9,,,,38.7,,1015.4,
2023-08-18 00:00:00,12.4,10.8,15.2,,,,19.8,,1019.8,
2023-08-19 00:00:00,13.1,10.9,16.6,,,,20.1,,1016,
2023-08-20 00:00:00,12.2,10.7,14.3,,,,41.6,,1013.4,
2023-08-21 00:00:00,12.1,11.3,13.2,,,,49.3,,1011.5,
2023-08-22 00:00:00,12,11.2,12.8,,,,50.5,,1011,
2023-08-23 00:00:00,11.4,10.7,12.7,,,,25.2,,1020,
2023-08-24 00:00:00,12.1,10,15.1,,,,11.1,,1015.8,
2023-08-25 00:00:00,11.1,10.3,12.4,,,,47.6,,1007.5,
2023-08-26 00:00:00,11.1,9.5,13.3,,,,12.3,,1026.3,
2023-08-27 00:00:00,12.7,10.1,15.4,,,,24.8,,1030.8,
2023-08-28 00:00:00,18.5,12.9,24.2,,,,25.2,,1025.3,
2023-08-29 00:00:00,24,20.5,29.1,,,,20.1,,1018.2,
2023-08-30 00:00:00,16.7,12.8,21,,,,20.7,,1015.6,
2023-08-31 00:00:00,11.6,10.2,12.7,,,,32.4,,1015.6,
2023-09-01 00:00:00,11.4,10.1,13.5,,,,17.7,,1022.7,
2023-09-02 00:00:00,10.8,9.5,12.4,,,,25.9,,1020.7,
2023-09-03 00:00:00,11,9.8,13.3,,,,21.5,,1019.6,
2023-09-04 00:00:00,10.6,8.7,12.8,,,,15.9,,1022.7,
2023-09-05 00:00:00,10.2,8.5,11.9,,,,27.2,,1025.9,
2023-09-06 00:00:00,11.3,9.8,13.1,,,,33.7,,1025.2,
2023-09-07 00:00:00,12.3,11.1,13.9,,,,28.7,,1019.8,
2023-09-08 00:00:00,12.8,11.7,15,,,,23.2,,1015.7,
2023-09-09 00:00:00,12.4,11.3,14.6,,,,36.6,,1008.7,
2023-09-10 00:00:00,10.7,9,11.8,,,,46.7,,1011.1,
2023-09-11 00:00:00,9,7.9,10.4,,,,17.6,,1026.1,
2023-09-12 00:00:00,10.9,8.4,14.5,,,,8.5,,1031.2,
2023-09-13 00:00:00,12.4,10.1,16,,,,23.6,,1017.4,
2023-09-14 00:00:00,11.9,10.9,13.6,,,,38.5,,1015.9,
2023-09-15 00:00:00,11.3,9.7,12.1,,,,45.4,,1013.8,
2023-09-16 00:00:00,10.2,9.6,10.9,,,,32.8,,1021.8,
2023-09-17 00:00:00,11.8,10.3,14.4,,,,13.6,,1025.3,
2023-09-18 00:00:00,12.2,10.8,14.3,,,,21.1,,1019.9,
2023-09-19 00:00:00,12.1,11.4,13.4,,,,32,,1015.6,
2023-09-20 00:00:00,12.4,11.4,14.4,,,,37,,1017.6,
2023-09-21 00:00:00,12.3,11.6,13.4,,,,40.1,,1016.2,
2023-09-22 00:00:00,12.9,11.8,14.9,,,,19.6,,1018.1,
2023-09-23 00:00:00,11.8,10.1,13.3,,,,18.5,,1021.3,
2023-09-24 00:00:00,11.2,10.5,12,,,,53.7,,1016.1,
2023-09-25 00:00:00,12.4,11.7,13.1,,,,19,,1019.5,
2023-09-26 00:00:00,14.2,12.2,17.2,,,,9.9,,1029,
2023-09-27 00:00:00,14.4,12.5,17.3,,,,34.9,,1023.9,
2023-09-28 00:00:00,17.6,13,23,,,,21,,1015.9,
2023-09-29 00:00:00,16.1,12.4,18.1,,,,25.1,,1011.2,
2023-09-30 00:00:00,12.8,12,14,,,,24.1,,1017.7,
2023-10-01 00:00:00,14.6,11.9,17.8,,,,21,,1022.7,
2023-10-02 00:00:00,17.1,13.7,21.7,,,,14,,1015.8,
2023-10-03 00:00:00,15.5,13.8,18.5,,,,16.7,,1017.1,
2023-10-04 00:00:00,15.7,13.5,18.5,,,,26.4,,1014.5,
2023-10-05 00:00:00,15.3,13.7,17.5,,,,21.4,,1017.5,
2023-10-06 00:00:00,13.6,12.7,15.5,,,,41.5,,1016.4,
2023-10-07 00:00:00,13.6,12.4,16,,,,24.8,,1020.2,
2023-10-08 00:00:00,13.3,12,15.4,,,,44.4,,1020.9,
2023-10-09 00:00:00,13.3,11.5,15.8,,,,65.3,,1018.2,
2023-10-10 00:00:00,14.6,11.5,18.1,,,,59.3,,1014.2,
2023-10-11 00:00:00,15.3,13,19,,,,21.1,,1014.2,
2023-10-12 00:00:00,13.5,12.6,14.7,,,,15.1,,1016.3,
2023-10-13 00:00:00,14.4,12.4,17.7,,,,13.5,,1020.6,
2023-10-14 00:00:00,14.2,12.5,16.7,,,,62.8,,1018.5,
2023-10-15 00:00:00,14.5,12.5,17.5,,,,59.1,,1016.7,
2023-10-16 00:00:00,15.9,13.4,19.2,,,,50.2,,1018.4,
2023-10-17 00:00:00,18.1,15.3,22.3,,,,19.8,,1016.8,
2023-10-18 00:00:00,15.9,14.4,18.5,,,,29.6,,1019.9,
2023-10-19 00:00:00,16.8,14.1,20.7,,,,59.2,,1014.6,
2023-10-20 00:00:00,15.3,14.5,17.2,,,,29,,1014.5,
2023-10-21 00:00:00,14,13.3,15.5,,,,49.9,,1018,
2023-10-22 00:00:00,16.3,12.7,20.7,,,,53.5,,1016.4,
2023-10-23 00:00:00,16,13.7,17.5,,,,23.4,,1013.8,
2023-10-24 00:00:00,14.9,13.4,17.5,,,,16.2,,1017.4,
2023-10-25 00:00:00,15.7,13.3,19.1,,,,10.9,,1016.1,
2023-10-26 00:00:00,15.6,13.9,18,,,,14.6,,1013.9,
2023-10-27 00:00:00,14.2,12.8,16.2,,,,12.3,,1019.2,
2023-10-28 00:00:00,13.6,11.5,16.9,,,,20.8,,1026.1,
2023-10-29 00:00:00,12.9,10.3,16.3,,,,65.3,,1025.6,
2023-10-30 00:00:00,13.7,10.5,17.6,,,,70.1,,1020.7,
2023-10-31 00:00:00,15.2,11.9,19.6,,,,59.5,,1017.6,
2023-11-01 00:00:00,16.1,13.6,19.6,,,,62.1,,1014.5,
2023-11-02 00:00:00,16.9,14.4,20.6,,,,57,,1010.2,
2023-11-03 00:00:00,15.5,13.8,16.8,,,,30.7,,1011.2,
2023-11-04 00:00:00,15.3,13.6,17.9,,,,15.7,,1017.3,
2023-11-05 00:00:00,16.4,14.4,19.7,,,,14.1,,1014,
2023-11-06 00:00:00,15.5,13.9,17.7,,,,18.4,,1014.6,
2023-11-07 00:00:00,14.8,13.4,17.3,,,,12.9,,1019.8,
2023-11-08 00:00:00,15.5,13.2,19.2,,,,7.1,,1020.8,
2023-11-09 00:00:00,16.5,13.7,20.4,,,,17.4,,1018.3,
2023-11-10 00:00:00,17.4,15.2,21,,,,12.2,,1012.4,
2023-11-11 00:00:00,16.3,14.7,18.1,,,,12.9,,1017.1,
2023-11-12 00:00:00,16.3,14.2,19.5,,,,7.9,,1023.4,
2023-11-13 00:00:00,15.8,13.9,18.6,,,,42.4,,1021.5,
2023-11-14 00:00:00,18.1,13.8,22.8,,,,56.3,,1014.4,
2023-11-15 00:00:00,20.9,17.5,25.8,,,,20.5,,1008.2,
2023-11-16 00:00:00,18,16.3,20.3,,,,11.9,,1013.3,
2023-11-17 00:00:00,17.2,15.3,18.9,,,,22,,1012.7,
2023-11-18 00:00:00,16.9,14.7,19.6,,,,26.8,,1014.3,
2023-11-19 00:00:00,16.9,15.3,19,,,,24.5,,1011,
2023-11-20 00:00:00,15.9,14.3,17.9,,,,43.3,,1005.5,
2023-11-21 00:00:00,16.2,14.1,19.4,,,,40,,1010.1,
2023-11-22 00:00:00,16.3,14,19.2,,,,41.8,,1013.4,
2023-11-23 00:00:00,17.5,15.2,20.4,,,,18.9,,1015,
2023-11-24 00:00:00,17.7,15.6,20.7,,,,7.7,,1016.1,
2023-11-25 00:00:00,18,15.4,21.7,,,,9.1,,1017.1,
2023-11-26 00:00:00,18.4,16.2,21.9,,,,9.6,,1017.7,
2023-11-27 00:00:00,19.3,16.2,23.2,,,,6.3,,1018,
2023-11-28 00:00:00,17.9,16.2,19.4,,,,14,,1015.3,
2023-11-29 00:00:00,18.2,15.8,21.7,,,,20.8,,1017.5,
2023-11-30 00:00:00,21.9,16.5,28.9,,,,21.2,,1009.9,
2023-12-01 00:00:00,18.7,17,20.7,,,,24.7,,1013,
2023-12-02 00:00:00,18.1,16.1,21.3,,,,8.5,,1017,
2023-12-03 00:00:00,17.6,15.6,20.3,,,,15.4,,1017.2,
2023-12-04 00:00:00,18.1,16,21,,,,8.3,,1018.7,
2023-12-05 00:00:00,17.2,15,20,,,,20.8,,1019.3,
2023-12-06 00:00:00,17.9,14.9,21.1,,,,62.1,,1014.8,
2023-12-07 00:00:00,19.9,16.8,24.4,,,,24.9,,1012.9,
2023-12-08 00:00:00,17.7,15.5,19.9,,,,10.5,,1016.4,
2023-12-09 00:00:00,16.9,15.3,20,,,,19.5,,1017.7,
2023-12-10 00:00:00,17.5,14.9,21,,,,24.1,,1018.1,
2023-12-11 00:00:00,18.5,16.1,21.9,,,,11.3,,1016.4,
2023-12-12 00:00:00,16.9,14.6,19.6,,,,9.5,,1019.4,
2023-12-13 00:00:00,16.4,14.1,19.5,,,,14.7,,1015.5,
2023-12-14 00:00:00,17.1,14.5,20.5,,,,8.5,,1016.2,
2023-12-15 00:00:00,17.7,15.1,21.3,,,,14.8,,1017.7,
2023-12-16 00:00:00,18.1,15.7,21.7,,,,11.4,,1014.2,
2023-12-17 00:00:00,18,15.6,21,,,,8.2,,1013.7,
2023-12-18 00:00:00,17.9,15.2,21.1,,,,8.6,,1017.1,
2023-12-19 00:00:00,17.4,14.7,21.3,,,,16.2,,1017.2,
2023-12-20 00:00:00,18.2,16,21.2,,,,6.2,,1016.6,
2023-12-21 00:00:00,18.5,16.2,21.9,,,,19.7,,1015.4,
2023-12-22 00:00:00,19.3,16.4,22.8,,,,23.4,,1011.6,
2023-12-23 00:00:00,19.3,17.3,22.6,,,,9.4,,1017.5,
2023-12-24 00:00:00,18.9,17.2,21.5,,,,22.2,,1016.5,
2023-12-25 00:00:00,17.9,15.7,20.5,,,,24.4,,1017.2,
2023-12-26 00:00:00,16.4,14.7,18.4,,,,61.2,,1015.8,
2023-12-27 00:00:00,16.9,14,20.1,,,,68.2,,1011.5,
2023-12-28 00:00:00,17.5,15.7,19.6,,,,59.5,,1010.7,
2023-12-29 00:00:00,18.4,16.4,21.1,,,,41.4,,1011.9,
2023-12-30 00:00:00,17.8,17,19.4,,,,34.7,,1012.5,
2023-12-31 00:00:00,18.3,16.9,20.6,,,,33.6,,1015.6,
